,p1,p2,average,accumulated,win_ratio,max_win,max_loss
1571,39.0,85.0,0.039,2.115,0.407,0.797,-0.112
1572,39.0,86.0,0.04,2.148,0.426,0.787,-0.114
1573,39.0,87.0,0.039,2.092,0.426,0.716,-0.114
1574,39.0,88.0,0.038,2.052,0.426,0.716,-0.114
1575,40.0,45.0,0.041,2.855,0.42,0.612,-0.105
1576,40.0,46.0,0.042,2.801,0.433,0.61,-0.105
1577,40.0,47.0,0.041,2.732,0.433,0.61,-0.105
1578,40.0,48.0,0.039,2.608,0.433,0.61,-0.106
1579,40.0,49.0,0.041,2.677,0.455,0.586,-0.106
1580,40.0,50.0,0.038,2.611,0.441,0.586,-0.106
1581,40.0,51.0,0.043,2.738,0.476,0.586,-0.106
1582,40.0,52.0,0.043,2.652,0.475,0.586,-0.106
1583,40.0,53.0,0.043,2.604,0.475,0.571,-0.106
1584,40.0,54.0,0.042,2.561,0.475,0.571,-0.106
1585,40.0,55.0,0.041,2.525,0.459,0.571,-0.106
1586,40.0,56.0,0.044,2.621,0.441,0.636,-0.106
1587,40.0,57.0,0.043,2.533,0.424,0.636,-0.106
1588,40.0,58.0,0.04,2.419,0.417,0.636,-0.106
1589,40.0,59.0,0.041,2.432,0.417,0.636,-0.106
1590,40.0,60.0,0.041,2.45,0.4,0.636,-0.106
1591,40.0,61.0,0.044,2.542,0.431,0.706,-0.106
1592,40.0,62.0,0.043,2.56,0.424,0.732,-0.106
1593,40.0,63.0,0.045,2.53,0.429,0.732,-0.106
1594,40.0,64.0,0.044,2.56,0.397,0.732,-0.106
1595,40.0,65.0,0.046,2.643,0.404,0.747,-0.106
1596,40.0,66.0,0.046,2.625,0.421,0.748,-0.106
1597,40.0,67.0,0.045,2.574,0.404,0.748,-0.106
1598,40.0,68.0,0.044,2.533,0.404,0.742,-0.106
1599,40.0,69.0,0.044,2.566,0.414,0.742,-0.1
1600,40.0,70.0,0.045,2.594,0.414,0.795,-0.1
1601,40.0,71.0,0.043,2.488,0.414,0.795,-0.1
1602,40.0,72.0,0.043,2.472,0.397,0.795,-0.1
1603,40.0,73.0,0.043,2.427,0.386,0.79,-0.1
1604,40.0,74.0,0.042,2.404,0.386,0.79,-0.1
1605,40.0,75.0,0.043,2.439,0.386,0.79,-0.1
1606,40.0,76.0,0.044,2.465,0.393,0.829,-0.1
1607,40.0,77.0,0.045,2.413,0.407,0.829,-0.112
1608,40.0,78.0,0.044,2.398,0.4,0.829,-0.112
1609,40.0,79.0,0.043,2.313,0.407,0.829,-0.112
1610,40.0,80.0,0.041,2.209,0.407,0.797,-0.112
1611,40.0,81.0,0.04,2.168,0.407,0.797,-0.112
1612,40.0,82.0,0.04,2.143,0.407,0.797,-0.112
1613,40.0,83.0,0.04,2.136,0.407,0.797,-0.112
1614,40.0,84.0,0.04,2.137,0.426,0.787,-0.114
1615,40.0,85.0,0.04,2.15,0.426,0.787,-0.114
1616,40.0,86.0,0.038,2.028,0.426,0.716,-0.114
1617,40.0,87.0,0.038,2.046,0.426,0.716,-0.114
1618,40.0,88.0,0.037,2.008,0.407,0.704,-0.114
1619,40.0,89.0,0.037,2.015,0.4,0.704,-0.114
1620,41.0,46.0,0.04,2.711,0.433,0.61,-0.105
1621,41.0,47.0,0.039,2.615,0.433,0.61,-0.106
1622,41.0,48.0,0.041,2.691,0.455,0.586,-0.106
1623,41.0,49.0,0.038,2.616,0.441,0.586,-0.106
1624,41.0,50.0,0.045,2.742,0.492,0.586,-0.106
1625,41.0,51.0,0.043,2.646,0.475,0.586,-0.106
1626,41.0,52.0,0.042,2.574,0.475,0.571,-0.106
1627,41.0,53.0,0.042,2.553,0.475,0.571,-0.106
1628,41.0,54.0,0.041,2.495,0.443,0.571,-0.106
1629,41.0,55.0,0.044,2.622,0.424,0.636,-0.106
1630,41.0,56.0,0.042,2.506,0.424,0.636,-0.106
1631,41.0,57.0,0.041,2.439,0.424,0.636,-0.106
1632,41.0,58.0,0.041,2.441,0.424,0.636,-0.106
1633,41.0,59.0,0.041,2.442,0.4,0.636,-0.106
1634,41.0,60.0,0.043,2.524,0.407,0.732,-0.106
1635,41.0,61.0,0.046,2.608,0.421,0.732,-0.106
1636,41.0,62.0,0.044,2.525,0.421,0.732,-0.106
1637,41.0,63.0,0.045,2.628,0.397,0.747,-0.106
1638,41.0,64.0,0.046,2.642,0.421,0.747,-0.106
1639,41.0,65.0,0.046,2.606,0.404,0.748,-0.106
1640,41.0,66.0,0.045,2.581,0.404,0.742,-0.106
1641,41.0,67.0,0.047,2.613,0.429,0.742,-0.1
1642,41.0,68.0,0.046,2.645,0.421,0.795,-0.1
1643,41.0,69.0,0.044,2.561,0.414,0.795,-0.1
1644,41.0,70.0,0.043,2.493,0.397,0.795,-0.1
1645,41.0,71.0,0.042,2.455,0.379,0.79,-0.1
1646,41.0,72.0,0.042,2.422,0.386,0.79,-0.1
1647,41.0,73.0,0.042,2.384,0.386,0.79,-0.1
1648,41.0,74.0,0.043,2.434,0.386,0.829,-0.112
1649,41.0,75.0,0.045,2.485,0.4,0.829,-0.112
1650,41.0,76.0,0.044,2.423,0.4,0.829,-0.112
1651,41.0,77.0,0.044,2.354,0.407,0.829,-0.112
1652,41.0,78.0,0.042,2.26,0.407,0.834,-0.112
1653,41.0,79.0,0.041,2.19,0.407,0.797,-0.112
1654,41.0,80.0,0.04,2.147,0.407,0.797,-0.112
1655,41.0,81.0,0.039,2.109,0.407,0.787,-0.112
1656,41.0,82.0,0.039,2.127,0.426,0.787,-0.112
1657,41.0,83.0,0.039,2.097,0.426,0.787,-0.114
1658,41.0,84.0,0.037,2.022,0.426,0.716,-0.114
1659,41.0,85.0,0.038,2.043,0.426,0.716,-0.114
1660,41.0,86.0,0.037,1.982,0.407,0.704,-0.114
1661,41.0,87.0,0.038,2.033,0.407,0.704,-0.114
1662,41.0,88.0,0.037,2.042,0.4,0.704,-0.114
1663,41.0,89.0,0.038,2.076,0.426,0.704,-0.115
1664,41.0,90.0,0.038,2.114,0.418,0.704,-0.115
1665,42.0,47.0,0.041,2.692,0.455,0.586,-0.106
1666,42.0,48.0,0.039,2.644,0.448,0.586,-0.106
1667,42.0,49.0,0.045,2.728,0.492,0.586,-0.106
1668,42.0,50.0,0.044,2.655,0.475,0.586,-0.106
1669,42.0,51.0,0.042,2.569,0.475,0.571,-0.106
1670,42.0,52.0,0.042,2.535,0.475,0.571,-0.106
1671,42.0,53.0,0.042,2.503,0.45,0.571,-0.106
1672,42.0,54.0,0.044,2.617,0.424,0.636,-0.106
1673,42.0,55.0,0.042,2.494,0.424,0.636,-0.106
1674,42.0,56.0,0.041,2.434,0.424,0.636,-0.106
1675,42.0,57.0,0.04,2.422,0.417,0.636,-0.106
1676,42.0,58.0,0.041,2.496,0.393,0.706,-0.106
1677,42.0,59.0,0.043,2.512,0.407,0.732,-0.106
1678,42.0,60.0,0.045,2.564,0.421,0.732,-0.106
1679,42.0,61.0,0.045,2.587,0.421,0.732,-0.106
1680,42.0,62.0,0.046,2.643,0.404,0.747,-0.106
1681,42.0,63.0,0.046,2.644,0.421,0.748,-0.106
1682,42.0,64.0,0.045,2.582,0.404,0.742,-0.106
1683,42.0,65.0,0.046,2.596,0.411,0.742,-0.1
1684,42.0,66.0,0.047,2.623,0.429,0.735,-0.1
1685,42.0,67.0,0.046,2.607,0.421,0.795,-0.1
1686,42.0,68.0,0.043,2.497,0.397,0.795,-0.1
1687,42.0,69.0,0.042,2.448,0.379,0.79,-0.1
1688,42.0,70.0,0.043,2.461,0.386,0.79,-0.1
1689,42.0,71.0,0.042,2.422,0.386,0.79,-0.1
1690,42.0,72.0,0.042,2.403,0.386,0.79,-0.112
1691,42.0,73.0,0.042,2.443,0.379,0.829,-0.112
1692,42.0,74.0,0.045,2.47,0.4,0.829,-0.112
1693,42.0,75.0,0.045,2.414,0.407,0.829,-0.112
1694,42.0,76.0,0.043,2.333,0.407,0.834,-0.112
1695,42.0,77.0,0.04,2.18,0.407,0.797,-0.112
1696,42.0,78.0,0.04,2.167,0.407,0.797,-0.112
1697,42.0,79.0,0.04,2.137,0.407,0.797,-0.112
1698,42.0,80.0,0.039,2.11,0.407,0.787,-0.112
1699,42.0,81.0,0.039,2.098,0.426,0.787,-0.114
1700,42.0,82.0,0.036,1.97,0.426,0.716,-0.114
1701,42.0,83.0,0.038,2.032,0.426,0.716,-0.114
1702,42.0,84.0,0.037,2.016,0.407,0.704,-0.114
1703,42.0,85.0,0.037,2.008,0.407,0.704,-0.115
1704,42.0,86.0,0.038,2.046,0.407,0.704,-0.115
1705,42.0,87.0,0.037,2.058,0.418,0.704,-0.115
1706,42.0,88.0,0.038,2.094,0.418,0.704,-0.115
1707,42.0,89.0,0.037,2.095,0.411,0.704,-0.115
1708,42.0,90.0,0.04,2.066,0.404,0.713,-0.115
1709,42.0,91.0,0.04,2.061,0.404,0.717,-0.115
1710,43.0,48.0,0.045,2.738,0.492,0.586,-0.106
1711,43.0,49.0,0.043,2.627,0.475,0.586,-0.106
1712,43.0,50.0,0.042,2.55,0.475,0.571,-0.106
1713,43.0,51.0,0.041,2.516,0.459,0.571,-0.106
1714,43.0,52.0,0.042,2.512,0.45,0.571,-0.106
1715,43.0,53.0,0.044,2.592,0.424,0.636,-0.106
1716,43.0,54.0,0.042,2.502,0.417,0.636,-0.106
1717,43.0,55.0,0.041,2.432,0.424,0.636,-0.106
1718,43.0,56.0,0.041,2.395,0.407,0.636,-0.106
1719,43.0,57.0,0.042,2.53,0.4,0.732,-0.106
1720,43.0,58.0,0.043,2.526,0.407,0.732,-0.106
1721,43.0,59.0,0.046,2.614,0.404,0.732,-0.106
1722,43.0,60.0,0.046,2.605,0.404,0.747,-0.106
1723,43.0,61.0,0.046,2.647,0.421,0.747,-0.106
1724,43.0,62.0,0.046,2.631,0.404,0.748,-0.106
1725,43.0,63.0,0.045,2.583,0.404,0.742,-0.106
1726,43.0,64.0,0.047,2.622,0.429,0.742,-0.1
1727,43.0,65.0,0.047,2.656,0.429,0.795,-0.1
1728,43.0,66.0,0.045,2.539,0.421,0.795,-0.1
1729,43.0,67.0,0.043,2.47,0.386,0.795,-0.1
1730,43.0,68.0,0.043,2.463,0.386,0.79,-0.1
1731,43.0,69.0,0.043,2.452,0.386,0.79,-0.1
1732,43.0,70.0,0.042,2.388,0.386,0.79,-0.112
1733,43.0,71.0,0.042,2.417,0.386,0.829,-0.112
1734,43.0,72.0,0.043,2.487,0.379,0.829,-0.112
1735,43.0,73.0,0.045,2.479,0.4,0.829,-0.112
1736,43.0,74.0,0.044,2.367,0.407,0.829,-0.112
1737,43.0,75.0,0.04,2.214,0.4,0.834,-0.112
1738,43.0,76.0,0.04,2.165,0.407,0.797,-0.112
1739,43.0,77.0,0.04,2.158,0.407,0.797,-0.112
1740,43.0,78.0,0.04,2.123,0.415,0.787,-0.112
1741,43.0,79.0,0.039,2.095,0.426,0.787,-0.112
1742,43.0,80.0,0.038,2.027,0.426,0.787,-0.114
1743,43.0,81.0,0.036,1.964,0.426,0.716,-0.114
1744,43.0,82.0,0.037,1.991,0.407,0.704,-0.115
1745,43.0,83.0,0.037,1.995,0.407,0.704,-0.115
1746,43.0,84.0,0.037,2.019,0.407,0.704,-0.115
1747,43.0,85.0,0.038,2.064,0.407,0.704,-0.115
1748,43.0,86.0,0.037,2.052,0.418,0.704,-0.115
1749,43.0,87.0,0.038,2.089,0.418,0.704,-0.115
1750,43.0,88.0,0.037,2.078,0.375,0.713,-0.115
1751,43.0,89.0,0.04,2.068,0.404,0.717,-0.115
1752,43.0,90.0,0.042,2.142,0.392,0.717,-0.115
1753,43.0,91.0,0.043,2.142,0.4,0.717,-0.115
1754,43.0,92.0,0.042,2.124,0.4,0.717,-0.115
1755,44.0,49.0,0.042,2.562,0.475,0.571,-0.106
1756,44.0,50.0,0.041,2.509,0.459,0.571,-0.106
1757,44.0,51.0,0.042,2.514,0.45,0.571,-0.106
1758,44.0,52.0,0.043,2.55,0.424,0.636,-0.106
1759,44.0,53.0,0.041,2.469,0.417,0.636,-0.106
1760,44.0,54.0,0.041,2.429,0.424,0.636,-0.106
1761,44.0,55.0,0.04,2.402,0.4,0.636,-0.106
1762,44.0,56.0,0.043,2.561,0.407,0.732,-0.106
1763,44.0,57.0,0.043,2.538,0.407,0.732,-0.106
1764,44.0,58.0,0.045,2.607,0.397,0.732,-0.106
1765,44.0,59.0,0.046,2.594,0.404,0.747,-0.106
1766,44.0,60.0,0.046,2.617,0.421,0.748,-0.106
1767,44.0,61.0,0.046,2.636,0.404,0.748,-0.106
1768,44.0,62.0,0.045,2.572,0.404,0.742,-0.1
1769,44.0,63.0,0.047,2.608,0.429,0.742,-0.1
1770,44.0,64.0,0.047,2.631,0.429,0.795,-0.1
1771,44.0,65.0,0.044,2.527,0.404,0.795,-0.1
1772,44.0,66.0,0.043,2.436,0.386,0.79,-0.1
1773,44.0,67.0,0.043,2.451,0.386,0.79,-0.1
1774,44.0,68.0,0.043,2.432,0.393,0.79,-0.112
1775,44.0,69.0,0.042,2.398,0.386,0.787,-0.112
1776,44.0,70.0,0.043,2.425,0.386,0.829,-0.112
1777,44.0,71.0,0.043,2.47,0.386,0.829,-0.112
1778,44.0,72.0,0.044,2.421,0.4,0.829,-0.112
1779,44.0,73.0,0.043,2.296,0.407,0.834,-0.112
1780,44.0,74.0,0.04,2.183,0.407,0.797,-0.112
1781,44.0,75.0,0.04,2.177,0.407,0.797,-0.112
1782,44.0,76.0,0.039,2.13,0.407,0.787,-0.112
1783,44.0,77.0,0.039,2.104,0.407,0.787,-0.112
1784,44.0,78.0,0.039,2.117,0.426,0.787,-0.112
1785,44.0,79.0,0.036,1.941,0.426,0.716,-0.115
1786,44.0,80.0,0.036,1.947,0.407,0.704,-0.115
1787,44.0,81.0,0.036,1.964,0.407,0.704,-0.115
1788,44.0,82.0,0.037,2.003,0.407,0.704,-0.115
1789,44.0,83.0,0.038,2.067,0.407,0.704,-0.115
1790,44.0,84.0,0.039,2.092,0.426,0.704,-0.115
1791,44.0,85.0,0.038,2.096,0.418,0.704,-0.115
1792,44.0,86.0,0.037,2.092,0.375,0.717,-0.115
1793,44.0,87.0,0.039,2.076,0.396,0.717,-0.115
1794,44.0,88.0,0.041,2.106,0.404,0.717,-0.115
1795,44.0,89.0,0.042,2.117,0.392,0.717,-0.115
1796,44.0,90.0,0.044,2.132,0.408,0.717,-0.115
1797,44.0,91.0,0.044,2.171,0.408,0.717,-0.115
1798,44.0,92.0,0.046,2.19,0.417,0.711,-0.115
1799,44.0,93.0,0.044,2.108,0.417,0.635,-0.115
1800,45.0,50.0,0.042,2.517,0.45,0.571,-0.106
1801,45.0,51.0,0.043,2.551,0.424,0.636,-0.106
1802,45.0,52.0,0.041,2.476,0.417,0.636,-0.106
1803,45.0,53.0,0.041,2.427,0.424,0.636,-0.106
1804,45.0,54.0,0.04,2.411,0.4,0.636,-0.106
1805,45.0,55.0,0.042,2.543,0.4,0.732,-0.106
1806,45.0,56.0,0.043,2.534,0.407,0.732,-0.106
1807,45.0,57.0,0.044,2.581,0.397,0.732,-0.106
1808,45.0,58.0,0.047,2.615,0.411,0.747,-0.106
1809,45.0,59.0,0.046,2.607,0.404,0.748,-0.106
1810,45.0,60.0,0.045,2.593,0.404,0.742,-0.106
1811,45.0,61.0,0.045,2.59,0.421,0.742,-0.1
1812,45.0,62.0,0.046,2.588,0.429,0.735,-0.1
1813,45.0,63.0,0.046,2.597,0.429,0.795,-0.1
1814,45.0,64.0,0.044,2.484,0.404,0.795,-0.1
1815,45.0,65.0,0.044,2.449,0.393,0.79,-0.1
1816,45.0,66.0,0.043,2.436,0.386,0.79,-0.112
1817,45.0,67.0,0.043,2.422,0.393,0.79,-0.112
1818,45.0,68.0,0.042,2.4,0.386,0.787,-0.112
1819,45.0,69.0,0.043,2.44,0.386,0.829,-0.112
1820,45.0,70.0,0.044,2.468,0.393,0.829,-0.112
1821,45.0,71.0,0.043,2.372,0.4,0.834,-0.112
1822,45.0,72.0,0.04,2.222,0.4,0.834,-0.112
1823,45.0,73.0,0.041,2.212,0.407,0.797,-0.112
1824,45.0,74.0,0.04,2.175,0.407,0.787,-0.112
1825,45.0,75.0,0.039,2.113,0.407,0.787,-0.112
1826,45.0,76.0,0.039,2.13,0.426,0.787,-0.112
1827,45.0,77.0,0.039,2.086,0.426,0.787,-0.115
1828,45.0,78.0,0.036,1.951,0.426,0.704,-0.115
1829,45.0,79.0,0.036,1.955,0.407,0.704,-0.115
1830,45.0,80.0,0.037,2.016,0.407,0.704,-0.115
1831,45.0,81.0,0.037,2.018,0.407,0.704,-0.115
1832,45.0,82.0,0.039,2.103,0.426,0.704,-0.115
1833,45.0,83.0,0.038,2.077,0.426,0.704,-0.115
1834,45.0,84.0,0.038,2.114,0.418,0.708,-0.115
1835,45.0,85.0,0.036,2.053,0.368,0.717,-0.115
1836,45.0,86.0,0.04,2.096,0.404,0.717,-0.115
1837,45.0,87.0,0.043,2.144,0.4,0.717,-0.115
1838,45.0,88.0,0.044,2.169,0.408,0.717,-0.115
1839,45.0,89.0,0.045,2.192,0.408,0.717,-0.115
1840,45.0,90.0,0.044,2.178,0.408,0.711,-0.115
1841,45.0,91.0,0.045,2.138,0.417,0.635,-0.115
1842,45.0,92.0,0.043,2.071,0.417,0.635,-0.115
1843,45.0,93.0,0.045,2.098,0.426,0.635,-0.115
1844,45.0,94.0,0.043,2.067,0.417,0.635,-0.115
1845,46.0,51.0,0.041,2.467,0.417,0.636,-0.106
1846,46.0,52.0,0.041,2.427,0.424,0.636,-0.106
1847,46.0,53.0,0.042,2.502,0.407,0.706,-0.106
1848,46.0,54.0,0.043,2.549,0.407,0.732,-0.106
1849,46.0,55.0,0.044,2.591,0.407,0.732,-0.106
1850,46.0,56.0,0.045,2.595,0.397,0.747,-0.106
1851,46.0,57.0,0.046,2.596,0.411,0.747,-0.106
1852,46.0,58.0,0.046,2.609,0.404,0.748,-0.106
1853,46.0,59.0,0.046,2.599,0.404,0.742,-0.1
1854,46.0,60.0,0.046,2.604,0.421,0.742,-0.1
1855,46.0,61.0,0.046,2.575,0.429,0.735,-0.1
1856,46.0,62.0,0.046,2.58,0.429,0.795,-0.1
1857,46.0,63.0,0.043,2.467,0.404,0.79,-0.1
1858,46.0,64.0,0.043,2.428,0.386,0.79,-0.112
1859,46.0,65.0,0.043,2.437,0.386,0.79,-0.112
1860,46.0,66.0,0.043,2.426,0.393,0.787,-0.112
1861,46.0,67.0,0.043,2.448,0.386,0.829,-0.112
1862,46.0,68.0,0.043,2.467,0.386,0.829,-0.112
1863,46.0,69.0,0.044,2.449,0.393,0.829,-0.112
1864,46.0,70.0,0.042,2.329,0.4,0.834,-0.112
1865,46.0,71.0,0.04,2.186,0.4,0.797,-0.112
1866,46.0,72.0,0.04,2.168,0.407,0.797,-0.112
1867,46.0,73.0,0.039,2.138,0.4,0.787,-0.112
1868,46.0,74.0,0.04,2.136,0.407,0.787,-0.112
1869,46.0,75.0,0.039,2.1,0.426,0.787,-0.115
1870,46.0,76.0,0.038,2.013,0.434,0.716,-0.115
1871,46.0,77.0,0.037,2.005,0.407,0.704,-0.115
1872,46.0,78.0,0.036,1.944,0.407,0.704,-0.115
1873,46.0,79.0,0.037,2.003,0.407,0.704,-0.115
1874,46.0,80.0,0.038,2.079,0.407,0.704,-0.115
1875,46.0,81.0,0.039,2.086,0.426,0.704,-0.115
1876,46.0,82.0,0.039,2.084,0.426,0.708,-0.115
1877,46.0,83.0,0.037,2.059,0.382,0.717,-0.115
1878,46.0,84.0,0.037,2.076,0.375,0.717,-0.115
1879,46.0,85.0,0.041,2.11,0.412,0.717,-0.115
1880,46.0,86.0,0.043,2.149,0.4,0.717,-0.115
1881,46.0,87.0,0.045,2.185,0.408,0.717,-0.115
1882,46.0,88.0,0.045,2.186,0.408,0.711,-0.115
1883,46.0,89.0,0.046,2.221,0.417,0.711,-0.115
1884,46.0,90.0,0.045,2.142,0.417,0.635,-0.115
1885,46.0,91.0,0.045,2.119,0.426,0.635,-0.115
1886,46.0,92.0,0.045,2.095,0.426,0.635,-0.115
1887,46.0,93.0,0.045,2.108,0.426,0.635,-0.115
1888,46.0,94.0,0.044,2.112,0.417,0.635,-0.115
1889,46.0,95.0,0.042,2.124,0.42,0.638,-0.115
1890,47.0,52.0,0.043,2.529,0.407,0.732,-0.106
1891,47.0,53.0,0.043,2.54,0.407,0.732,-0.106
1892,47.0,54.0,0.044,2.575,0.414,0.732,-0.106
1893,47.0,55.0,0.044,2.575,0.397,0.747,-0.106
1894,47.0,56.0,0.046,2.581,0.411,0.748,-0.106
1895,47.0,57.0,0.046,2.616,0.404,0.748,-0.106
1896,47.0,58.0,0.045,2.579,0.404,0.742,-0.1
1897,47.0,59.0,0.046,2.61,0.421,0.742,-0.1
1898,47.0,60.0,0.046,2.602,0.429,0.795,-0.1
1899,47.0,61.0,0.046,2.557,0.411,0.795,-0.1
1900,47.0,62.0,0.042,2.43,0.397,0.79,-0.1
1901,47.0,63.0,0.042,2.418,0.386,0.79,-0.112
1902,47.0,64.0,0.043,2.445,0.386,0.79,-0.112
1903,47.0,65.0,0.043,2.407,0.393,0.787,-0.112
1904,47.0,66.0,0.044,2.448,0.393,0.829,-0.112
1905,47.0,67.0,0.043,2.439,0.386,0.829,-0.112
1906,47.0,68.0,0.044,2.422,0.4,0.834,-0.112
1907,47.0,69.0,0.041,2.232,0.4,0.834,-0.112
1908,47.0,70.0,0.04,2.2,0.4,0.797,-0.112
1909,47.0,71.0,0.04,2.157,0.407,0.787,-0.112
1910,47.0,72.0,0.039,2.121,0.4,0.787,-0.112
1911,47.0,73.0,0.039,2.121,0.407,0.787,-0.115
1912,47.0,74.0,0.039,2.088,0.426,0.787,-0.115
1913,47.0,75.0,0.038,2.018,0.434,0.704,-0.115
1914,47.0,76.0,0.037,2.017,0.407,0.704,-0.115
1915,47.0,77.0,0.037,1.991,0.407,0.704,-0.115
1916,47.0,78.0,0.038,2.05,0.407,0.704,-0.115
1917,47.0,79.0,0.038,2.063,0.407,0.704,-0.115
1918,47.0,80.0,0.039,2.085,0.434,0.704,-0.115
1919,47.0,81.0,0.038,2.053,0.407,0.708,-0.115
1920,47.0,82.0,0.037,2.062,0.375,0.717,-0.115
1921,47.0,83.0,0.038,2.049,0.389,0.717,-0.115
1922,47.0,84.0,0.042,2.121,0.412,0.717,-0.115
1923,47.0,85.0,0.045,2.202,0.408,0.717,-0.115
1924,47.0,86.0,0.045,2.192,0.408,0.711,-0.115
1925,47.0,87.0,0.044,2.161,0.408,0.711,-0.115
1926,47.0,88.0,0.044,2.133,0.417,0.635,-0.115
1927,47.0,89.0,0.045,2.116,0.426,0.635,-0.115
1928,47.0,90.0,0.045,2.113,0.426,0.635,-0.115
1929,47.0,91.0,0.045,2.135,0.426,0.635,-0.115
1930,47.0,92.0,0.046,2.162,0.426,0.638,-0.115
1931,47.0,93.0,0.045,2.155,0.438,0.638,-0.115
1932,47.0,94.0,0.042,2.12,0.42,0.638,-0.115
1933,47.0,95.0,0.043,2.093,0.429,0.638,-0.115
1934,47.0,96.0,0.046,2.15,0.447,0.658,-0.115
1935,48.0,53.0,0.044,2.571,0.414,0.732,-0.106
1936,48.0,54.0,0.044,2.565,0.397,0.747,-0.106
1937,48.0,55.0,0.045,2.565,0.404,0.748,-0.106
1938,48.0,56.0,0.046,2.611,0.404,0.748,-0.106
1939,48.0,57.0,0.046,2.612,0.421,0.742,-0.1
1940,48.0,58.0,0.046,2.585,0.429,0.735,-0.1
1941,48.0,59.0,0.046,2.577,0.429,0.795,-0.1
1942,48.0,60.0,0.045,2.523,0.411,0.795,-0.1
1943,48.0,61.0,0.042,2.434,0.379,0.79,-0.112
1944,48.0,62.0,0.043,2.424,0.386,0.79,-0.112
1945,48.0,63.0,0.043,2.449,0.386,0.79,-0.112
1946,48.0,64.0,0.043,2.417,0.393,0.787,-0.112
1947,48.0,65.0,0.044,2.454,0.393,0.829,-0.112
1948,48.0,66.0,0.044,2.447,0.393,0.829,-0.112
1949,48.0,67.0,0.043,2.383,0.4,0.834,-0.112
1950,48.0,68.0,0.041,2.241,0.4,0.834,-0.112
1951,48.0,69.0,0.04,2.216,0.4,0.797,-0.112
1952,48.0,70.0,0.04,2.149,0.407,0.787,-0.112
1953,48.0,71.0,0.04,2.134,0.407,0.787,-0.115
1954,48.0,72.0,0.038,2.101,0.418,0.787,-0.115
1955,48.0,73.0,0.039,2.097,0.426,0.774,-0.115
1956,48.0,74.0,0.038,2.024,0.415,0.704,-0.115
1957,48.0,75.0,0.037,2.012,0.407,0.704,-0.115
1958,48.0,76.0,0.037,2.009,0.407,0.704,-0.115
1959,48.0,77.0,0.038,2.052,0.407,0.704,-0.115
1960,48.0,78.0,0.038,2.075,0.426,0.704,-0.115
1961,48.0,79.0,0.038,2.067,0.426,0.708,-0.115
1962,48.0,80.0,0.038,2.042,0.389,0.717,-0.115
1963,48.0,81.0,0.038,2.066,0.382,0.717,-0.115
1964,48.0,82.0,0.038,2.071,0.389,0.717,-0.115
1965,48.0,83.0,0.043,2.135,0.4,0.717,-0.115
1966,48.0,84.0,0.044,2.168,0.408,0.711,-0.115
1967,48.0,85.0,0.044,2.159,0.408,0.711,-0.115
1968,48.0,86.0,0.043,2.101,0.408,0.635,-0.115
1969,48.0,87.0,0.044,2.136,0.417,0.635,-0.115
1970,48.0,88.0,0.045,2.133,0.426,0.635,-0.115
1971,48.0,89.0,0.046,2.144,0.447,0.635,-0.115
1972,48.0,90.0,0.045,2.132,0.426,0.638,-0.115
1973,48.0,91.0,0.046,2.165,0.447,0.638,-0.115
1974,48.0,92.0,0.044,2.176,0.449,0.638,-0.115
1975,48.0,93.0,0.042,2.125,0.42,0.638,-0.115
1976,48.0,94.0,0.044,2.122,0.438,0.658,-0.115
1977,48.0,95.0,0.045,2.117,0.426,0.658,-0.115
1978,48.0,96.0,0.046,2.108,0.435,0.658,-0.115
1979,48.0,97.0,0.046,2.106,0.413,0.638,-0.115
1980,49.0,54.0,0.045,2.568,0.404,0.748,-0.106
1981,49.0,55.0,0.046,2.625,0.404,0.742,-0.106
1982,49.0,56.0,0.046,2.596,0.421,0.742,-0.1
1983,49.0,57.0,0.046,2.564,0.429,0.735,-0.1
1984,49.0,58.0,0.046,2.577,0.429,0.795,-0.1
1985,49.0,59.0,0.045,2.519,0.411,0.795,-0.1
1986,49.0,60.0,0.042,2.417,0.386,0.79,-0.112
1987,49.0,61.0,0.042,2.409,0.386,0.79,-0.112
1988,49.0,62.0,0.043,2.424,0.386,0.787,-0.112
1989,49.0,63.0,0.043,2.395,0.393,0.787,-0.112
1990,49.0,64.0,0.043,2.425,0.393,0.829,-0.112
1991,49.0,65.0,0.043,2.388,0.393,0.829,-0.112
1992,49.0,66.0,0.042,2.303,0.4,0.834,-0.112
1993,49.0,67.0,0.04,2.222,0.4,0.834,-0.112
1994,49.0,68.0,0.04,2.186,0.4,0.787,-0.112
1995,49.0,69.0,0.039,2.124,0.407,0.787,-0.112
1996,49.0,70.0,0.04,2.133,0.407,0.787,-0.115
1997,49.0,71.0,0.038,2.095,0.418,0.787,-0.115
1998,49.0,72.0,0.037,2.048,0.418,0.704,-0.115
1999,49.0,73.0,0.037,2.025,0.407,0.704,-0.115
2000,49.0,74.0,0.038,2.007,0.415,0.704,-0.115
2001,49.0,75.0,0.038,2.05,0.407,0.704,-0.115
2002,49.0,76.0,0.038,2.076,0.407,0.704,-0.115
2003,49.0,77.0,0.038,2.075,0.426,0.708,-0.115
2004,49.0,78.0,0.037,2.012,0.407,0.708,-0.115
2005,49.0,79.0,0.039,2.06,0.396,0.717,-0.115
2006,49.0,80.0,0.036,2.031,0.368,0.717,-0.115
