,p1,p2,p3,average,accumulated,win_ratio,max_win,max_loss
5440,19.0,36.0,15.0,0.153,3.972,0.538,0.731,-0.13
5441,19.0,36.0,16.0,0.139,3.758,0.519,0.727,-0.105
5442,19.0,36.0,17.0,0.163,4.065,0.52,0.795,-0.105
5443,19.0,36.0,18.0,0.166,3.996,0.542,0.774,-0.105
5444,19.0,36.0,19.0,0.167,4.003,0.542,0.794,-0.105
5445,19.0,37.0,5.0,0.088,4.126,0.426,0.97,-0.134
5446,19.0,37.0,6.0,0.085,4.062,0.438,0.97,-0.134
5447,19.0,37.0,7.0,0.104,4.141,0.475,0.97,-0.134
5448,19.0,37.0,8.0,0.119,4.171,0.571,1.012,-0.134
5449,19.0,37.0,9.0,0.126,3.912,0.548,0.731,-0.134
5450,19.0,37.0,10.0,0.131,3.939,0.567,0.731,-0.12
5451,19.0,37.0,11.0,0.128,3.725,0.517,0.731,-0.15
5452,19.0,37.0,12.0,0.13,3.776,0.517,0.731,-0.13
5453,19.0,37.0,13.0,0.146,3.953,0.556,0.731,-0.13
5454,19.0,37.0,14.0,0.155,4.018,0.577,0.731,-0.13
5455,19.0,37.0,15.0,0.149,3.87,0.538,0.731,-0.13
5456,19.0,37.0,16.0,0.16,4.004,0.52,0.795,-0.105
5457,19.0,37.0,17.0,0.159,3.965,0.52,0.774,-0.105
5458,19.0,37.0,18.0,0.165,3.955,0.542,0.794,-0.105
5459,19.0,37.0,19.0,0.172,3.96,0.565,0.776,-0.105
5460,19.0,38.0,5.0,0.088,4.136,0.426,0.97,-0.134
5461,19.0,38.0,6.0,0.085,4.016,0.447,0.97,-0.134
5462,19.0,38.0,7.0,0.11,4.195,0.526,0.97,-0.134
5463,19.0,38.0,8.0,0.115,4.027,0.543,1.012,-0.134
5464,19.0,38.0,9.0,0.125,3.878,0.548,0.731,-0.134
5465,19.0,38.0,10.0,0.132,3.839,0.517,0.731,-0.134
5466,19.0,38.0,11.0,0.128,3.716,0.517,0.731,-0.15
5467,19.0,38.0,12.0,0.136,3.798,0.536,0.731,-0.15
5468,19.0,38.0,13.0,0.15,4.063,0.556,0.731,-0.13
5469,19.0,38.0,14.0,0.149,3.875,0.538,0.731,-0.13
5470,19.0,38.0,15.0,0.151,3.938,0.5,0.731,-0.13
5471,19.0,38.0,16.0,0.159,3.986,0.52,0.774,-0.105
5472,19.0,38.0,17.0,0.16,3.989,0.52,0.794,-0.105
5473,19.0,38.0,18.0,0.164,3.935,0.542,0.776,-0.105
5474,19.0,38.0,19.0,0.169,3.882,0.565,0.797,-0.14
5475,19.0,39.0,5.0,0.088,4.119,0.426,0.97,-0.134
5476,19.0,39.0,6.0,0.091,4.164,0.457,0.97,-0.134
5477,19.0,39.0,7.0,0.11,4.273,0.513,0.97,-0.134
5478,19.0,39.0,8.0,0.114,3.978,0.543,1.012,-0.134
5479,19.0,39.0,9.0,0.131,3.929,0.533,0.731,-0.134
5480,19.0,39.0,10.0,0.124,3.721,0.467,0.731,-0.15
5481,19.0,39.0,11.0,0.129,3.732,0.517,0.731,-0.15
5482,19.0,39.0,12.0,0.137,3.841,0.536,0.731,-0.15
5483,19.0,39.0,13.0,0.158,4.099,0.577,0.731,-0.13
5484,19.0,39.0,14.0,0.147,3.973,0.519,0.731,-0.13
5485,19.0,39.0,15.0,0.159,3.966,0.52,0.774,-0.13
5486,19.0,39.0,16.0,0.152,3.948,0.5,0.774,-0.105
5487,19.0,39.0,17.0,0.166,3.993,0.542,0.794,-0.105
5488,19.0,39.0,18.0,0.172,3.958,0.565,0.776,-0.105
5489,19.0,39.0,19.0,0.162,3.725,0.522,0.797,-0.161
5490,19.0,40.0,5.0,0.086,4.139,0.417,0.97,-0.134
5491,19.0,40.0,6.0,0.09,4.145,0.457,0.97,-0.134
5492,19.0,40.0,7.0,0.113,4.275,0.526,0.97,-0.134
5493,19.0,40.0,8.0,0.119,4.037,0.5,1.012,-0.134
5494,19.0,40.0,9.0,0.131,3.936,0.533,0.731,-0.134
5495,19.0,40.0,10.0,0.123,3.691,0.467,0.731,-0.15
5496,19.0,40.0,11.0,0.134,3.752,0.536,0.731,-0.15
5497,19.0,40.0,12.0,0.137,3.833,0.536,0.731,-0.15
5498,19.0,40.0,13.0,0.149,4.032,0.556,0.731,-0.13
5499,19.0,40.0,14.0,0.152,3.96,0.5,0.731,-0.13
5500,19.0,40.0,15.0,0.159,3.985,0.52,0.774,-0.105
5501,19.0,40.0,16.0,0.151,3.93,0.5,0.794,-0.105
5502,19.0,40.0,17.0,0.165,3.96,0.542,0.776,-0.105
5503,19.0,40.0,18.0,0.156,3.749,0.5,0.797,-0.125
5504,19.0,40.0,19.0,0.162,3.731,0.522,0.754,-0.161
5505,19.0,41.0,5.0,0.092,4.223,0.457,0.97,-0.134
5506,19.0,41.0,6.0,0.1,4.196,0.5,0.97,-0.134
5507,19.0,41.0,7.0,0.116,4.194,0.5,0.97,-0.134
5508,19.0,41.0,8.0,0.124,3.956,0.5,0.695,-0.134
5509,19.0,41.0,9.0,0.127,3.939,0.484,0.731,-0.134
5510,19.0,41.0,10.0,0.114,3.535,0.452,0.731,-0.15
5511,19.0,41.0,11.0,0.12,3.588,0.467,0.731,-0.15
5512,19.0,41.0,12.0,0.135,3.901,0.517,0.731,-0.15
5513,19.0,41.0,13.0,0.158,4.102,0.538,0.731,-0.15
5514,19.0,41.0,14.0,0.15,3.889,0.5,0.731,-0.13
5515,19.0,41.0,15.0,0.144,3.896,0.481,0.774,-0.105
5516,19.0,41.0,16.0,0.158,3.947,0.52,0.794,-0.105
5517,19.0,41.0,17.0,0.153,3.822,0.48,0.797,-0.125
5518,19.0,41.0,18.0,0.161,3.707,0.522,0.754,-0.161
5519,19.0,41.0,19.0,0.151,3.624,0.5,0.691,-0.161
5520,19.0,42.0,5.0,0.093,4.273,0.457,0.97,-0.134
5521,19.0,42.0,6.0,0.103,4.213,0.488,0.97,-0.134
5522,19.0,42.0,7.0,0.12,4.193,0.514,0.97,-0.134
5523,19.0,42.0,8.0,0.121,3.874,0.5,0.695,-0.134
5524,19.0,42.0,9.0,0.126,3.921,0.484,0.731,-0.134
5525,19.0,42.0,10.0,0.12,3.612,0.467,0.731,-0.15
5526,19.0,42.0,11.0,0.12,3.588,0.467,0.731,-0.15
5527,19.0,42.0,12.0,0.131,3.792,0.483,0.731,-0.15
5528,19.0,42.0,13.0,0.159,4.131,0.538,0.731,-0.15
5529,19.0,42.0,14.0,0.158,3.953,0.52,0.774,-0.15
5530,19.0,42.0,15.0,0.143,3.866,0.481,0.794,-0.125
5531,19.0,42.0,16.0,0.151,3.787,0.48,0.776,-0.125
5532,19.0,42.0,17.0,0.166,3.817,0.522,0.797,-0.125
5533,19.0,42.0,18.0,0.155,3.712,0.5,0.754,-0.161
5534,19.0,42.0,19.0,0.151,3.47,0.522,0.691,-0.171
5535,19.0,43.0,5.0,0.092,4.222,0.457,0.97,-0.134
5536,19.0,43.0,6.0,0.104,4.167,0.5,0.97,-0.134
5537,19.0,43.0,7.0,0.113,4.077,0.5,0.97,-0.134
5538,19.0,43.0,8.0,0.116,3.83,0.485,0.695,-0.134
5539,19.0,43.0,9.0,0.123,3.81,0.484,0.731,-0.134
5540,19.0,43.0,10.0,0.121,3.616,0.467,0.731,-0.15
5541,19.0,43.0,11.0,0.121,3.64,0.467,0.731,-0.15
5542,19.0,43.0,12.0,0.145,3.905,0.481,0.731,-0.15
5543,19.0,43.0,13.0,0.145,3.914,0.481,0.731,-0.15
5544,19.0,43.0,14.0,0.139,3.746,0.444,0.774,-0.15
5545,19.0,43.0,15.0,0.144,3.75,0.462,0.794,-0.125
5546,19.0,43.0,16.0,0.153,3.83,0.48,0.797,-0.125
5547,19.0,43.0,17.0,0.157,3.77,0.5,0.754,-0.125
5548,19.0,43.0,18.0,0.157,3.612,0.522,0.691,-0.161
5549,19.0,43.0,19.0,0.148,3.397,0.522,0.691,-0.171
5550,19.0,44.0,5.0,0.098,4.233,0.465,0.97,-0.128
5551,19.0,44.0,6.0,0.105,4.203,0.5,0.97,-0.134
5552,19.0,44.0,7.0,0.114,4.111,0.5,0.97,-0.134
5553,19.0,44.0,8.0,0.115,3.808,0.485,0.695,-0.134
5554,19.0,44.0,9.0,0.118,3.662,0.452,0.731,-0.15
5555,19.0,44.0,10.0,0.12,3.601,0.467,0.731,-0.15
5556,19.0,44.0,11.0,0.129,3.743,0.448,0.731,-0.15
5557,19.0,44.0,12.0,0.146,3.948,0.481,0.731,-0.15
5558,19.0,44.0,13.0,0.137,3.838,0.464,0.731,-0.15
5559,19.0,44.0,14.0,0.139,3.761,0.444,0.794,-0.125
5560,19.0,44.0,15.0,0.14,3.785,0.444,0.797,-0.125
5561,19.0,44.0,16.0,0.16,3.828,0.5,0.754,-0.125
5562,19.0,44.0,17.0,0.163,3.753,0.522,0.754,-0.161
5563,19.0,44.0,18.0,0.153,3.524,0.522,0.691,-0.171
5564,19.0,44.0,19.0,0.137,3.146,0.522,0.691,-0.171
5565,19.0,45.0,5.0,0.102,4.276,0.452,0.97,-0.128
5566,19.0,45.0,6.0,0.098,4.022,0.488,0.97,-0.134
5567,19.0,45.0,7.0,0.118,4.126,0.486,0.97,-0.134
5568,19.0,45.0,8.0,0.118,3.773,0.469,0.695,-0.134
5569,19.0,45.0,9.0,0.118,3.657,0.452,0.695,-0.15
5570,19.0,45.0,10.0,0.121,3.62,0.467,0.731,-0.15
5571,19.0,45.0,11.0,0.126,3.658,0.448,0.731,-0.15
5572,19.0,45.0,12.0,0.146,3.952,0.481,0.731,-0.15
5573,19.0,45.0,13.0,0.146,3.929,0.481,0.774,-0.15
5574,19.0,45.0,14.0,0.13,3.763,0.414,0.815,-0.125
5575,19.0,45.0,15.0,0.151,3.78,0.48,0.754,-0.125
5576,19.0,45.0,16.0,0.164,3.779,0.522,0.754,-0.125
5577,19.0,45.0,17.0,0.158,3.645,0.522,0.691,-0.161
5578,19.0,45.0,18.0,0.153,3.527,0.522,0.691,-0.171
5579,19.0,45.0,19.0,0.137,3.142,0.522,0.691,-0.171
5580,19.0,46.0,5.0,0.101,4.259,0.452,0.97,-0.128
5581,19.0,46.0,6.0,0.095,3.898,0.463,0.97,-0.134
5582,19.0,46.0,7.0,0.125,4.243,0.471,0.97,-0.134
5583,19.0,46.0,8.0,0.118,3.773,0.469,0.695,-0.134
5584,19.0,46.0,9.0,0.113,3.509,0.452,0.695,-0.15
5585,19.0,46.0,10.0,0.129,3.74,0.448,0.731,-0.15
5586,19.0,46.0,11.0,0.128,3.726,0.448,0.731,-0.15
5587,19.0,46.0,12.0,0.145,3.904,0.481,0.695,-0.15
5588,19.0,46.0,13.0,0.137,3.686,0.444,0.794,-0.15
5589,19.0,46.0,14.0,0.13,3.771,0.414,0.797,-0.125
5590,19.0,46.0,15.0,0.159,3.804,0.5,0.754,-0.125
5591,19.0,46.0,16.0,0.165,3.791,0.522,0.754,-0.125
5592,19.0,46.0,17.0,0.155,3.558,0.522,0.691,-0.173
5593,19.0,46.0,18.0,0.149,3.418,0.522,0.691,-0.171
5594,19.0,46.0,19.0,0.143,3.153,0.545,0.691,-0.171
5595,19.0,47.0,5.0,0.096,4.121,0.442,0.97,-0.128
5596,19.0,47.0,6.0,0.095,3.898,0.463,0.97,-0.134
5597,19.0,47.0,7.0,0.123,4.186,0.471,0.97,-0.134
5598,19.0,47.0,8.0,0.122,3.789,0.484,0.695,-0.134
5599,19.0,47.0,9.0,0.113,3.6,0.438,0.695,-0.15
5600,19.0,47.0,10.0,0.127,3.693,0.448,0.695,-0.15
5601,19.0,47.0,11.0,0.129,3.735,0.448,0.695,-0.15
5602,19.0,47.0,12.0,0.138,3.857,0.464,0.695,-0.15
5603,19.0,47.0,13.0,0.127,3.693,0.414,0.815,-0.15
5604,19.0,47.0,14.0,0.139,3.743,0.444,0.754,-0.125
5605,19.0,47.0,15.0,0.164,3.783,0.522,0.754,-0.125
5606,19.0,47.0,16.0,0.16,3.683,0.522,0.691,-0.125
5607,19.0,47.0,17.0,0.154,3.551,0.522,0.691,-0.173
5608,19.0,47.0,18.0,0.145,3.195,0.545,0.691,-0.171
5609,19.0,47.0,19.0,0.144,3.178,0.545,0.717,-0.171
5610,19.0,48.0,5.0,0.099,4.041,0.463,0.97,-0.128
5611,19.0,48.0,6.0,0.096,3.853,0.475,0.97,-0.134
5612,19.0,48.0,7.0,0.128,4.213,0.485,0.97,-0.134
5613,19.0,48.0,8.0,0.122,3.791,0.484,0.695,-0.134
5614,19.0,48.0,9.0,0.115,3.58,0.452,0.695,-0.15
5615,19.0,48.0,10.0,0.121,3.639,0.433,0.695,-0.15
5616,19.0,48.0,11.0,0.134,3.888,0.448,0.695,-0.15
5617,19.0,48.0,12.0,0.14,3.916,0.464,0.815,-0.15
5618,19.0,48.0,13.0,0.126,3.643,0.414,0.754,-0.15
5619,19.0,48.0,14.0,0.153,3.828,0.48,0.754,-0.125
5620,19.0,48.0,15.0,0.164,3.783,0.522,0.754,-0.125
5621,19.0,48.0,16.0,0.16,3.685,0.522,0.691,-0.125
5622,19.0,48.0,17.0,0.155,3.567,0.522,0.691,-0.173
5623,19.0,48.0,18.0,0.146,3.202,0.545,0.691,-0.171
5624,19.0,48.0,19.0,0.145,3.185,0.545,0.717,-0.171
5625,20.0,25.0,5.0,0.071,3.61,0.392,1.097,-0.157
5626,20.0,25.0,6.0,0.089,4.164,0.404,1.097,-0.134
5627,20.0,25.0,7.0,0.101,4.24,0.476,1.012,-0.134
5628,20.0,25.0,8.0,0.1,4.313,0.442,1.012,-0.134
5629,20.0,25.0,9.0,0.11,4.188,0.5,1.012,-0.12
5630,20.0,25.0,10.0,0.12,4.31,0.528,1.012,-0.12
5631,20.0,25.0,11.0,0.116,4.288,0.514,1.012,-0.12
5632,20.0,25.0,12.0,0.119,4.046,0.559,0.731,-0.117
5633,20.0,25.0,13.0,0.13,4.036,0.516,0.731,-0.12
5634,20.0,25.0,14.0,0.124,3.843,0.516,0.731,-0.13
5635,20.0,25.0,15.0,0.125,3.739,0.567,0.731,-0.13
5636,20.0,25.0,16.0,0.135,3.909,0.552,0.731,-0.13
5637,20.0,25.0,17.0,0.134,3.883,0.517,0.731,-0.13
5638,20.0,25.0,18.0,0.133,3.85,0.517,0.731,-0.13
5639,20.0,25.0,19.0,0.144,3.893,0.556,0.731,-0.13
5640,20.0,26.0,5.0,0.077,3.837,0.4,1.097,-0.121
5641,20.0,26.0,6.0,0.087,4.081,0.404,1.097,-0.134
5642,20.0,26.0,7.0,0.1,4.293,0.465,1.012,-0.134
5643,20.0,26.0,8.0,0.097,4.185,0.442,1.012,-0.134
5644,20.0,26.0,9.0,0.119,4.296,0.528,1.012,-0.12
5645,20.0,26.0,10.0,0.119,4.416,0.514,1.012,-0.12
5646,20.0,26.0,11.0,0.127,4.327,0.529,1.012,-0.117
5647,20.0,26.0,12.0,0.113,3.834,0.559,0.731,-0.12
5648,20.0,26.0,13.0,0.126,3.909,0.516,0.731,-0.12
5649,20.0,26.0,14.0,0.125,3.737,0.567,0.731,-0.13
5650,20.0,26.0,15.0,0.135,3.918,0.552,0.731,-0.13
5651,20.0,26.0,16.0,0.141,3.951,0.536,0.731,-0.13
5652,20.0,26.0,17.0,0.133,3.852,0.517,0.731,-0.13
5653,20.0,26.0,18.0,0.143,3.86,0.556,0.731,-0.13
5654,20.0,26.0,19.0,0.154,3.993,0.538,0.731,-0.13
5655,20.0,27.0,5.0,0.074,3.833,0.385,1.097,-0.123
5656,20.0,27.0,6.0,0.088,3.946,0.422,1.097,-0.134
5657,20.0,27.0,7.0,0.096,4.226,0.455,1.012,-0.134
5658,20.0,27.0,8.0,0.094,4.057,0.442,1.012,-0.134
5659,20.0,27.0,9.0,0.118,4.366,0.514,1.012,-0.12
5660,20.0,27.0,10.0,0.126,4.418,0.543,1.012,-0.12
5661,20.0,27.0,11.0,0.114,4.007,0.543,0.731,-0.117
5662,20.0,27.0,12.0,0.129,3.994,0.516,0.731,-0.12
5663,20.0,27.0,13.0,0.121,3.864,0.5,0.731,-0.13
5664,20.0,27.0,14.0,0.132,3.827,0.552,0.731,-0.13
5665,20.0,27.0,15.0,0.14,3.929,0.536,0.731,-0.13
5666,20.0,27.0,16.0,0.128,3.846,0.5,0.731,-0.13
5667,20.0,27.0,17.0,0.13,3.776,0.517,0.731,-0.13
5668,20.0,27.0,18.0,0.148,3.838,0.538,0.731,-0.13
5669,20.0,27.0,19.0,0.154,4.008,0.538,0.731,-0.13
5670,20.0,28.0,5.0,0.082,4.092,0.38,1.097,-0.123
5671,20.0,28.0,6.0,0.09,4.039,0.422,0.97,-0.134
5672,20.0,28.0,7.0,0.093,4.182,0.444,1.012,-0.134
5673,20.0,28.0,8.0,0.104,4.142,0.475,1.012,-0.134
5674,20.0,28.0,9.0,0.124,4.447,0.528,1.012,-0.12
5675,20.0,28.0,10.0,0.122,4.259,0.543,1.012,-0.12
5676,20.0,28.0,11.0,0.115,3.906,0.559,0.731,-0.117
5677,20.0,28.0,12.0,0.126,3.897,0.516,0.731,-0.12
5678,20.0,28.0,13.0,0.13,3.902,0.567,0.731,-0.13
5679,20.0,28.0,14.0,0.14,3.922,0.536,0.731,-0.13
5680,20.0,28.0,15.0,0.13,3.891,0.5,0.731,-0.13
5681,20.0,28.0,16.0,0.135,3.92,0.552,0.731,-0.13
5682,20.0,28.0,17.0,0.148,3.846,0.538,0.731,-0.13
5683,20.0,28.0,18.0,0.154,4.01,0.538,0.731,-0.13
5684,20.0,28.0,19.0,0.142,3.838,0.519,0.727,-0.105
5685,20.0,29.0,5.0,0.082,4.036,0.388,1.097,-0.134
5686,20.0,29.0,6.0,0.092,4.034,0.432,0.97,-0.134
5687,20.0,29.0,7.0,0.093,4.187,0.444,1.012,-0.134
5688,20.0,29.0,8.0,0.104,4.143,0.475,1.012,-0.134
5689,20.0,29.0,9.0,0.121,4.347,0.5,1.012,-0.12
5690,20.0,29.0,10.0,0.122,4.271,0.543,1.012,-0.117
5691,20.0,29.0,11.0,0.128,3.983,0.516,0.731,-0.12
5692,20.0,29.0,12.0,0.131,3.933,0.533,0.731,-0.12
5693,20.0,29.0,13.0,0.137,3.837,0.536,0.731,-0.13
5694,20.0,29.0,14.0,0.14,3.933,0.536,0.731,-0.13
5695,20.0,29.0,15.0,0.129,3.86,0.533,0.731,-0.13
5696,20.0,29.0,16.0,0.15,3.899,0.538,0.731,-0.13
5697,20.0,29.0,17.0,0.152,3.949,0.538,0.731,-0.13
5698,20.0,29.0,18.0,0.147,3.825,0.538,0.731,-0.13
5699,20.0,29.0,19.0,0.149,3.866,0.538,0.727,-0.105
5700,20.0,30.0,5.0,0.082,3.954,0.396,1.097,-0.134
5701,20.0,30.0,6.0,0.096,4.21,0.455,0.97,-0.134
5702,20.0,30.0,7.0,0.09,3.97,0.455,1.012,-0.134
5703,20.0,30.0,8.0,0.108,4.215,0.487,1.012,-0.134
5704,20.0,30.0,9.0,0.123,4.32,0.543,1.012,-0.12
5705,20.0,30.0,10.0,0.118,4.026,0.559,0.731,-0.117
5706,20.0,30.0,11.0,0.127,3.938,0.516,0.731,-0.12
5707,20.0,30.0,12.0,0.134,3.888,0.552,0.731,-0.13
5708,20.0,30.0,13.0,0.138,3.873,0.536,0.731,-0.13
5709,20.0,30.0,14.0,0.129,3.88,0.533,0.731,-0.13
5710,20.0,30.0,15.0,0.136,3.82,0.536,0.731,-0.13
5711,20.0,30.0,16.0,0.148,3.84,0.538,0.731,-0.13
5712,20.0,30.0,17.0,0.154,4.008,0.538,0.731,-0.13
5713,20.0,30.0,18.0,0.148,3.844,0.538,0.727,-0.105
5714,20.0,30.0,19.0,0.151,3.922,0.538,0.727,-0.105
5715,20.0,31.0,5.0,0.09,4.215,0.404,1.097,-0.134
5716,20.0,31.0,6.0,0.097,4.184,0.465,0.97,-0.134
5717,20.0,31.0,7.0,0.088,3.879,0.455,0.97,-0.134
5718,20.0,31.0,8.0,0.112,4.158,0.486,1.012,-0.134
5719,20.0,31.0,9.0,0.122,4.254,0.543,1.012,-0.12
5720,20.0,31.0,10.0,0.119,3.925,0.515,0.731,-0.117
5721,20.0,31.0,11.0,0.137,3.962,0.552,0.731,-0.12
5722,20.0,31.0,12.0,0.137,3.843,0.536,0.731,-0.13
5723,20.0,31.0,13.0,0.128,3.85,0.533,0.731,-0.13
5724,20.0,31.0,14.0,0.125,3.764,0.533,0.731,-0.13
5725,20.0,31.0,15.0,0.15,3.889,0.538,0.731,-0.13
5726,20.0,31.0,16.0,0.153,3.985,0.538,0.731,-0.13
5727,20.0,31.0,17.0,0.148,3.845,0.538,0.731,-0.13
5728,20.0,31.0,18.0,0.155,3.884,0.56,0.727,-0.105
5729,20.0,31.0,19.0,0.152,3.944,0.538,0.795,-0.105
5730,20.0,32.0,5.0,0.087,4.167,0.417,1.097,-0.134
5731,20.0,32.0,6.0,0.098,4.235,0.465,0.97,-0.134
5732,20.0,32.0,7.0,0.091,3.907,0.442,0.97,-0.134
5733,20.0,32.0,8.0,0.117,4.196,0.528,1.012,-0.134
5734,20.0,32.0,9.0,0.128,4.358,0.559,1.012,-0.12
5735,20.0,32.0,10.0,0.137,3.972,0.517,0.731,-0.12
5736,20.0,32.0,11.0,0.136,3.948,0.552,0.731,-0.12
5737,20.0,32.0,12.0,0.131,3.808,0.552,0.731,-0.13
5738,20.0,32.0,13.0,0.129,3.86,0.533,0.731,-0.13
5739,20.0,32.0,14.0,0.143,3.853,0.556,0.731,-0.13
5740,20.0,32.0,15.0,0.15,3.887,0.538,0.731,-0.13
5741,20.0,32.0,16.0,0.151,3.936,0.538,0.731,-0.13
5742,20.0,32.0,17.0,0.145,3.76,0.538,0.727,-0.105
5743,20.0,32.0,18.0,0.16,3.991,0.56,0.766,-0.105
5744,20.0,32.0,19.0,0.174,3.997,0.565,0.795,-0.105
5745,20.0,33.0,5.0,0.089,4.102,0.413,0.97,-0.134
5746,20.0,33.0,6.0,0.097,4.16,0.465,0.97,-0.134
5747,20.0,33.0,7.0,0.095,3.997,0.452,0.97,-0.134
5748,20.0,33.0,8.0,0.116,4.191,0.528,1.012,-0.134
5749,20.0,33.0,9.0,0.123,4.174,0.5,1.012,-0.134
5750,20.0,33.0,10.0,0.136,3.934,0.552,0.731,-0.12
5751,20.0,33.0,11.0,0.128,3.839,0.567,0.731,-0.15
5752,20.0,33.0,12.0,0.126,3.795,0.533,0.731,-0.13
5753,20.0,33.0,13.0,0.131,3.803,0.517,0.731,-0.13
5754,20.0,33.0,14.0,0.144,3.894,0.556,0.731,-0.13
5755,20.0,33.0,15.0,0.155,4.018,0.538,0.731,-0.13
5756,20.0,33.0,16.0,0.146,3.807,0.538,0.731,-0.13
5757,20.0,33.0,17.0,0.155,3.884,0.56,0.727,-0.105
5758,20.0,33.0,18.0,0.158,3.957,0.52,0.795,-0.105
5759,20.0,33.0,19.0,0.166,3.985,0.542,0.774,-0.105
5760,20.0,34.0,5.0,0.09,4.135,0.435,0.97,-0.134
5761,20.0,34.0,6.0,0.09,4.046,0.444,0.97,-0.134
5762,20.0,34.0,7.0,0.101,4.139,0.488,0.97,-0.134
5763,20.0,34.0,8.0,0.118,4.146,0.514,1.012,-0.134
5764,20.0,34.0,9.0,0.124,3.857,0.516,0.731,-0.134
5765,20.0,34.0,10.0,0.131,3.938,0.567,0.731,-0.12
5766,20.0,34.0,11.0,0.135,3.927,0.552,0.731,-0.15
5767,20.0,34.0,12.0,0.131,3.801,0.517,0.731,-0.13
5768,20.0,34.0,13.0,0.134,3.753,0.536,0.731,-0.13
5769,20.0,34.0,14.0,0.158,4.098,0.577,0.731,-0.13
5770,20.0,34.0,15.0,0.153,3.972,0.538,0.731,-0.13
5771,20.0,34.0,16.0,0.145,3.758,0.538,0.727,-0.105
5772,20.0,34.0,17.0,0.163,4.065,0.52,0.795,-0.105
5773,20.0,34.0,18.0,0.173,3.984,0.565,0.774,-0.105
5774,20.0,34.0,19.0,0.166,3.995,0.542,0.794,-0.105
5775,20.0,35.0,5.0,0.087,4.066,0.404,0.97,-0.134
5776,20.0,35.0,6.0,0.084,3.928,0.447,0.97,-0.134
5777,20.0,35.0,7.0,0.103,4.121,0.475,0.97,-0.134
5778,20.0,35.0,8.0,0.12,4.201,0.543,1.012,-0.134
5779,20.0,35.0,9.0,0.125,3.884,0.548,0.731,-0.134
5780,20.0,35.0,10.0,0.131,3.926,0.567,0.731,-0.12
5781,20.0,35.0,11.0,0.129,3.728,0.517,0.731,-0.15
5782,20.0,35.0,12.0,0.13,3.776,0.517,0.731,-0.13
5783,20.0,35.0,13.0,0.147,3.956,0.556,0.731,-0.13
5784,20.0,35.0,14.0,0.153,3.978,0.538,0.731,-0.13
5785,20.0,35.0,15.0,0.148,3.847,0.538,0.731,-0.13
5786,20.0,35.0,16.0,0.151,3.932,0.538,0.795,-0.105
5787,20.0,35.0,17.0,0.159,3.977,0.52,0.795,-0.105
5788,20.0,35.0,18.0,0.167,4.005,0.542,0.794,-0.105
5789,20.0,35.0,19.0,0.174,3.996,0.565,0.776,-0.105
5790,20.0,36.0,5.0,0.09,4.151,0.435,0.97,-0.134
5791,20.0,36.0,6.0,0.086,4.054,0.447,0.97,-0.134
5792,20.0,36.0,7.0,0.111,4.23,0.5,0.97,-0.134
5793,20.0,36.0,8.0,0.118,4.129,0.543,1.012,-0.134
5794,20.0,36.0,9.0,0.125,3.867,0.548,0.731,-0.134
5795,20.0,36.0,10.0,0.139,3.899,0.536,0.731,-0.15
5796,20.0,36.0,11.0,0.13,3.77,0.517,0.731,-0.15
5797,20.0,36.0,12.0,0.135,3.785,0.536,0.731,-0.13
5798,20.0,36.0,13.0,0.147,3.974,0.556,0.731,-0.13
5799,20.0,36.0,14.0,0.15,3.889,0.538,0.731,-0.13
5800,20.0,36.0,15.0,0.141,3.817,0.519,0.731,-0.13
5801,20.0,36.0,16.0,0.154,3.998,0.5,0.795,-0.105
5802,20.0,36.0,17.0,0.166,3.996,0.542,0.774,-0.105
5803,20.0,36.0,18.0,0.167,4.003,0.542,0.794,-0.105
5804,20.0,36.0,19.0,0.168,3.869,0.565,0.776,-0.14
5805,20.0,37.0,5.0,0.09,4.12,0.435,0.97,-0.134
5806,20.0,37.0,6.0,0.091,4.114,0.444,0.97,-0.134
5807,20.0,37.0,7.0,0.113,4.299,0.526,0.97,-0.134
5808,20.0,37.0,8.0,0.114,3.979,0.543,1.012,-0.134
5809,20.0,37.0,9.0,0.13,3.893,0.533,0.731,-0.134
5810,20.0,37.0,10.0,0.132,3.828,0.517,0.731,-0.15
5811,20.0,37.0,11.0,0.127,3.696,0.517,0.731,-0.15
5812,20.0,37.0,12.0,0.138,3.854,0.536,0.731,-0.13
5813,20.0,37.0,13.0,0.158,4.12,0.577,0.731,-0.13
5814,20.0,37.0,14.0,0.148,3.994,0.519,0.731,-0.13
5815,20.0,37.0,15.0,0.159,3.976,0.52,0.795,-0.105
5816,20.0,37.0,16.0,0.158,3.959,0.52,0.774,-0.105
5817,20.0,37.0,17.0,0.168,4.036,0.542,0.794,-0.105
5818,20.0,37.0,18.0,0.172,3.96,0.565,0.776,-0.105
5819,20.0,37.0,19.0,0.168,3.868,0.565,0.797,-0.14
5820,20.0,38.0,5.0,0.086,4.13,0.417,0.97,-0.134
5821,20.0,38.0,6.0,0.091,4.086,0.467,0.97,-0.134
5822,20.0,38.0,7.0,0.122,4.407,0.556,0.97,-0.134
5823,20.0,38.0,8.0,0.132,4.232,0.531,1.012,-0.134
5824,20.0,38.0,9.0,0.131,3.929,0.533,0.731,-0.134
5825,20.0,38.0,10.0,0.121,3.641,0.467,0.731,-0.15
5826,20.0,38.0,11.0,0.133,3.714,0.536,0.731,-0.15
5827,20.0,38.0,12.0,0.137,3.833,0.536,0.731,-0.15
