,p1,p2,average,accumulated,win_ratio,max_win,max_loss
1982,49.0,56.0,1.017,7.12,0.429,6.416,-0.328
1983,49.0,57.0,1.033,7.23,0.429,6.416,-0.32
1984,49.0,58.0,1.034,7.236,0.429,6.416,-0.32
1985,49.0,59.0,1.025,7.178,0.429,6.416,-0.32
1986,49.0,60.0,0.991,6.94,0.429,6.416,-0.32
1987,49.0,61.0,0.983,6.879,0.429,6.416,-0.36
1988,49.0,62.0,0.984,6.891,0.429,6.416,-0.36
1989,49.0,63.0,0.991,6.935,0.429,6.416,-0.36
1990,49.0,64.0,0.99,6.928,0.429,6.416,-0.36
1991,49.0,65.0,1.003,7.023,0.429,6.416,-0.262
1992,49.0,66.0,1.021,7.145,0.429,6.416,-0.262
1993,49.0,67.0,0.982,6.876,0.429,6.208,-0.243
1994,49.0,68.0,0.987,6.912,0.429,6.208,-0.243
1995,49.0,69.0,0.973,6.811,0.429,6.208,-0.243
1996,49.0,70.0,0.967,6.769,0.429,6.208,-0.243
1997,49.0,71.0,0.956,6.693,0.429,6.208,-0.243
1998,49.0,72.0,0.955,6.685,0.429,6.208,-0.258
1999,49.0,73.0,0.933,6.53,0.429,6.208,-0.258
2000,49.0,74.0,0.93,6.512,0.429,6.208,-0.258
2001,49.0,75.0,0.932,6.522,0.429,6.208,-0.273
2002,49.0,76.0,0.911,6.374,0.429,6.208,-0.273
2003,49.0,77.0,0.912,6.384,0.429,6.208,-0.292
2004,49.0,78.0,0.912,6.384,0.429,6.208,-0.292
2005,49.0,79.0,0.908,6.354,0.429,6.208,-0.292
2006,49.0,80.0,0.906,6.345,0.429,6.208,-0.292
2007,49.0,81.0,0.901,6.309,0.429,6.208,-0.292
2008,49.0,82.0,0.901,6.304,0.429,6.208,-0.292
2009,49.0,83.0,0.9,6.3,0.429,6.208,-0.296
2010,49.0,84.0,0.912,6.381,0.429,6.208,-0.296
2011,49.0,85.0,0.888,6.217,0.429,6.208,-0.296
2012,49.0,86.0,0.888,6.217,0.429,6.208,-0.296
2013,49.0,87.0,0.881,6.164,0.429,6.208,-0.296
2014,49.0,88.0,0.881,6.164,0.429,6.208,-0.296
2015,49.0,89.0,0.88,6.162,0.429,6.208,-0.298
2016,49.0,90.0,0.88,6.158,0.429,6.208,-0.298
2017,49.0,91.0,0.88,6.163,0.429,6.208,-0.298
2018,49.0,92.0,0.88,6.163,0.429,6.208,-0.298
2019,49.0,93.0,0.88,6.163,0.429,6.208,-0.298
2020,49.0,94.0,0.872,6.107,0.429,6.208,-0.298
2021,49.0,95.0,0.873,6.113,0.429,6.208,-0.298
2022,49.0,96.0,0.863,6.044,0.429,6.208,-0.349
2023,49.0,97.0,0.863,6.044,0.429,6.208,-0.349
2024,49.0,98.0,0.86,6.017,0.429,6.208,-0.349
