,p1,p2,p3,average,accumulated,win_ratio,max_win,max_loss
1454,8.0,34.0,19.0,0.102,3.767,0.514,1.073,-0.215
1455,8.0,35.0,5.0,0.046,2.96,0.359,0.805,-0.229
1456,8.0,35.0,6.0,0.056,3.369,0.383,0.811,-0.237
1457,8.0,35.0,7.0,0.06,3.417,0.368,0.811,-0.229
1458,8.0,35.0,8.0,0.055,2.936,0.377,0.741,-0.229
1459,8.0,35.0,9.0,0.048,2.638,0.364,0.741,-0.219
1460,8.0,35.0,10.0,0.064,3.181,0.4,0.911,-0.219
1461,8.0,35.0,11.0,0.069,3.307,0.438,0.911,-0.198
1462,8.0,35.0,12.0,0.081,3.628,0.422,1.1,-0.198
1463,8.0,35.0,13.0,0.085,3.719,0.432,1.071,-0.235
1464,8.0,35.0,14.0,0.081,3.563,0.432,1.071,-0.235
1465,8.0,35.0,15.0,0.089,3.632,0.463,1.071,-0.225
1466,8.0,35.0,16.0,0.095,3.629,0.5,1.071,-0.225
1467,8.0,35.0,17.0,0.1,3.7,0.514,1.102,-0.225
1468,8.0,35.0,18.0,0.099,3.764,0.5,1.073,-0.215
1469,8.0,35.0,19.0,0.103,3.82,0.514,1.073,-0.215
1470,8.0,36.0,5.0,0.043,2.745,0.359,0.805,-0.223
1471,8.0,36.0,6.0,0.058,3.41,0.356,0.811,-0.229
1472,8.0,36.0,7.0,0.06,3.447,0.368,0.811,-0.229
1473,8.0,36.0,8.0,0.058,3.153,0.37,0.741,-0.229
1474,8.0,36.0,9.0,0.047,2.611,0.364,0.741,-0.219
1475,8.0,36.0,10.0,0.068,3.321,0.429,0.911,-0.219
1476,8.0,36.0,11.0,0.073,3.34,0.457,0.895,-0.198
1477,8.0,36.0,12.0,0.089,3.837,0.442,1.1,-0.198
1478,8.0,36.0,13.0,0.083,3.637,0.432,1.071,-0.235
1479,8.0,36.0,14.0,0.083,3.565,0.442,1.071,-0.225
1480,8.0,36.0,15.0,0.094,3.682,0.487,1.071,-0.225
1481,8.0,36.0,16.0,0.097,3.701,0.5,1.102,-0.225
1482,8.0,36.0,17.0,0.103,3.723,0.528,1.102,-0.215
1483,8.0,36.0,18.0,0.096,3.64,0.5,1.073,-0.215
1484,8.0,36.0,19.0,0.119,4.273,0.528,1.073,-0.215
1485,8.0,37.0,5.0,0.042,2.74,0.354,0.811,-0.223
1486,8.0,37.0,6.0,0.056,3.376,0.35,0.811,-0.229
1487,8.0,37.0,7.0,0.053,3.008,0.351,0.811,-0.229
1488,8.0,37.0,8.0,0.057,3.108,0.364,0.741,-0.219
1489,8.0,37.0,9.0,0.055,2.953,0.37,0.911,-0.219
1490,8.0,37.0,10.0,0.069,3.4,0.429,0.911,-0.198
1491,8.0,37.0,11.0,0.068,3.213,0.447,0.895,-0.198
1492,8.0,37.0,12.0,0.089,3.811,0.442,1.1,-0.198
1493,8.0,37.0,13.0,0.081,3.549,0.432,1.071,-0.235
1494,8.0,37.0,14.0,0.09,3.698,0.463,1.071,-0.225
1495,8.0,37.0,15.0,0.095,3.701,0.487,1.071,-0.225
1496,8.0,37.0,16.0,0.092,3.579,0.487,1.102,-0.225
1497,8.0,37.0,17.0,0.092,3.582,0.487,1.073,-0.215
1498,8.0,37.0,18.0,0.106,4.015,0.5,1.073,-0.215
1499,8.0,37.0,19.0,0.114,4.211,0.514,1.073,-0.215
1500,9.0,14.0,5.0,0.048,3.264,0.412,0.671,-0.28
1501,9.0,14.0,6.0,0.039,2.617,0.403,0.742,-0.28
1502,9.0,14.0,7.0,0.038,2.548,0.388,0.742,-0.28
1503,9.0,14.0,8.0,0.041,2.598,0.413,0.616,-0.28
1504,9.0,14.0,9.0,0.04,2.41,0.433,0.619,-0.223
1505,9.0,14.0,10.0,0.04,2.364,0.39,0.619,-0.223
1506,9.0,14.0,11.0,0.053,2.841,0.444,0.619,-0.233
1507,9.0,14.0,12.0,0.063,3.173,0.46,0.659,-0.233
1508,9.0,14.0,13.0,0.064,3.206,0.42,0.805,-0.233
1509,9.0,14.0,14.0,0.057,3.065,0.389,0.805,-0.193
1510,9.0,14.0,15.0,0.055,2.838,0.404,0.811,-0.198
1511,9.0,14.0,16.0,0.058,3.005,0.385,0.811,-0.198
1512,9.0,14.0,17.0,0.054,2.719,0.4,0.811,-0.198
1513,9.0,14.0,18.0,0.067,3.067,0.435,0.811,-0.198
1514,9.0,14.0,19.0,0.064,2.966,0.435,0.811,-0.198
1515,9.0,15.0,5.0,0.047,3.203,0.397,0.671,-0.28
1516,9.0,15.0,6.0,0.04,2.678,0.403,0.742,-0.28
1517,9.0,15.0,7.0,0.042,2.699,0.406,0.742,-0.28
1518,9.0,15.0,8.0,0.039,2.388,0.41,0.617,-0.28
1519,9.0,15.0,9.0,0.039,2.354,0.4,0.619,-0.223
1520,9.0,15.0,10.0,0.048,2.752,0.421,0.619,-0.223
1521,9.0,15.0,11.0,0.058,2.94,0.451,0.659,-0.233
1522,9.0,15.0,12.0,0.063,3.143,0.42,0.805,-0.233
1523,9.0,15.0,13.0,0.059,3.112,0.396,0.805,-0.233
1524,9.0,15.0,14.0,0.055,2.838,0.404,0.811,-0.198
1525,9.0,15.0,15.0,0.055,2.841,0.385,0.811,-0.198
1526,9.0,15.0,16.0,0.059,2.841,0.417,0.811,-0.198
1527,9.0,15.0,17.0,0.068,3.038,0.444,0.811,-0.198
1528,9.0,15.0,18.0,0.067,3.016,0.444,0.811,-0.198
1529,9.0,15.0,19.0,0.067,3.02,0.444,0.741,-0.22
1530,9.0,16.0,5.0,0.041,2.808,0.397,0.742,-0.28
1531,9.0,16.0,6.0,0.04,2.656,0.403,0.742,-0.28
1532,9.0,16.0,7.0,0.039,2.478,0.413,0.616,-0.28
1533,9.0,16.0,8.0,0.04,2.334,0.39,0.619,-0.223
1534,9.0,16.0,9.0,0.046,2.646,0.431,0.619,-0.223
1535,9.0,16.0,10.0,0.052,2.879,0.436,0.659,-0.233
1536,9.0,16.0,11.0,0.061,3.096,0.431,0.659,-0.233
1537,9.0,16.0,12.0,0.059,3.117,0.396,0.805,-0.233
1538,9.0,16.0,13.0,0.052,2.799,0.389,0.811,-0.198
1539,9.0,16.0,14.0,0.058,3.005,0.385,0.811,-0.198
1540,9.0,16.0,15.0,0.059,2.841,0.417,0.811,-0.198
1541,9.0,16.0,16.0,0.068,3.038,0.444,0.811,-0.198
1542,9.0,16.0,17.0,0.072,3.157,0.455,0.811,-0.198
1543,9.0,16.0,18.0,0.066,3.058,0.435,0.741,-0.22
1544,9.0,16.0,19.0,0.067,3.006,0.444,0.792,-0.22
1545,9.0,17.0,5.0,0.04,2.727,0.397,0.742,-0.28
1546,9.0,17.0,6.0,0.041,2.637,0.4,0.742,-0.28
1547,9.0,17.0,7.0,0.039,2.469,0.397,0.619,-0.28
1548,9.0,17.0,8.0,0.04,2.385,0.39,0.619,-0.223
1549,9.0,17.0,9.0,0.049,2.741,0.429,0.619,-0.223
1550,9.0,17.0,10.0,0.062,3.202,0.404,0.659,-0.233
1551,9.0,17.0,11.0,0.058,3.004,0.385,0.805,-0.233
1552,9.0,17.0,12.0,0.052,2.835,0.37,0.811,-0.198
1553,9.0,17.0,13.0,0.057,2.977,0.385,0.811,-0.198
1554,9.0,17.0,14.0,0.054,2.719,0.4,0.811,-0.198
1555,9.0,17.0,15.0,0.068,3.038,0.444,0.811,-0.198
1556,9.0,17.0,16.0,0.072,3.157,0.455,0.811,-0.198
1557,9.0,17.0,17.0,0.068,3.076,0.444,0.741,-0.22
1558,9.0,17.0,18.0,0.067,3.006,0.444,0.792,-0.22
1559,9.0,17.0,19.0,0.066,3.027,0.435,0.911,-0.235
1560,9.0,18.0,5.0,0.04,2.704,0.388,0.742,-0.28
1561,9.0,18.0,6.0,0.038,2.441,0.406,0.616,-0.28
1562,9.0,18.0,7.0,0.041,2.481,0.377,0.619,-0.223
1563,9.0,18.0,8.0,0.047,2.734,0.414,0.619,-0.223
1564,9.0,18.0,9.0,0.05,2.843,0.404,0.659,-0.233
1565,9.0,18.0,10.0,0.059,3.121,0.377,0.805,-0.233
1566,9.0,18.0,11.0,0.057,3.018,0.377,0.805,-0.193
1567,9.0,18.0,12.0,0.053,2.828,0.377,0.811,-0.198
1568,9.0,18.0,13.0,0.056,2.836,0.392,0.811,-0.198
1569,9.0,18.0,14.0,0.067,3.067,0.435,0.811,-0.198
1570,9.0,18.0,15.0,0.067,3.016,0.444,0.811,-0.198
1571,9.0,18.0,16.0,0.066,3.058,0.435,0.741,-0.22
1572,9.0,18.0,17.0,0.067,3.006,0.444,0.792,-0.22
1573,9.0,18.0,18.0,0.066,3.027,0.435,0.911,-0.235
1574,9.0,18.0,19.0,0.067,3.136,0.426,0.911,-0.235
1575,9.0,19.0,5.0,0.045,2.952,0.431,0.742,-0.28
1576,9.0,19.0,6.0,0.041,2.557,0.403,0.619,-0.28
1577,9.0,19.0,7.0,0.044,2.65,0.4,0.619,-0.223
1578,9.0,19.0,8.0,0.05,2.778,0.411,0.659,-0.223
1579,9.0,19.0,9.0,0.06,3.259,0.389,0.805,-0.233
1580,9.0,19.0,10.0,0.056,3.037,0.37,0.805,-0.233
1581,9.0,19.0,11.0,0.052,2.764,0.396,0.811,-0.198
1582,9.0,19.0,12.0,0.058,2.948,0.392,0.811,-0.198
1583,9.0,19.0,13.0,0.061,2.92,0.417,0.811,-0.198
1584,9.0,19.0,14.0,0.064,2.966,0.435,0.811,-0.198
1585,9.0,19.0,15.0,0.067,3.02,0.444,0.741,-0.22
1586,9.0,19.0,16.0,0.067,3.006,0.444,0.792,-0.22
1587,9.0,19.0,17.0,0.066,3.027,0.435,0.911,-0.235
1588,9.0,19.0,18.0,0.067,3.136,0.426,0.911,-0.235
1589,9.0,19.0,19.0,0.072,3.385,0.426,0.911,-0.235
1590,9.0,20.0,5.0,0.044,2.95,0.433,0.745,-0.28
1591,9.0,20.0,6.0,0.038,2.363,0.387,0.619,-0.28
1592,9.0,20.0,7.0,0.045,2.657,0.407,0.619,-0.223
1593,9.0,20.0,8.0,0.049,2.721,0.411,0.659,-0.237
1594,9.0,20.0,9.0,0.055,3.044,0.364,0.805,-0.233
1595,9.0,20.0,10.0,0.054,2.944,0.364,0.811,-0.193
1596,9.0,20.0,11.0,0.055,2.897,0.377,0.811,-0.198
1597,9.0,20.0,12.0,0.053,2.727,0.392,0.811,-0.198
1598,9.0,20.0,13.0,0.065,2.98,0.435,0.811,-0.198
1599,9.0,20.0,14.0,0.067,3.023,0.444,0.741,-0.198
1600,9.0,20.0,15.0,0.066,2.981,0.444,0.741,-0.22
1601,9.0,20.0,16.0,0.065,3.008,0.435,0.799,-0.22
1602,9.0,20.0,17.0,0.067,3.136,0.426,0.911,-0.235
1603,9.0,20.0,18.0,0.072,3.385,0.426,0.911,-0.235
1604,9.0,20.0,19.0,0.088,3.684,0.452,1.112,-0.235
1605,9.0,21.0,5.0,0.043,2.811,0.4,0.619,-0.28
1606,9.0,21.0,6.0,0.038,2.446,0.375,0.619,-0.223
1607,9.0,21.0,7.0,0.047,2.773,0.39,0.659,-0.223
1608,9.0,21.0,8.0,0.063,3.328,0.415,0.805,-0.233
1609,9.0,21.0,9.0,0.054,2.986,0.364,0.805,-0.233
1610,9.0,21.0,10.0,0.051,2.739,0.37,0.811,-0.198
1611,9.0,21.0,11.0,0.056,2.932,0.385,0.811,-0.198
1612,9.0,21.0,12.0,0.065,3.055,0.426,0.811,-0.198
1613,9.0,21.0,13.0,0.066,3.054,0.435,0.811,-0.198
1614,9.0,21.0,14.0,0.06,2.824,0.426,0.741,-0.22
1615,9.0,21.0,15.0,0.066,3.028,0.435,0.792,-0.22
1616,9.0,21.0,16.0,0.064,3.01,0.447,0.911,-0.235
1617,9.0,21.0,17.0,0.07,3.298,0.426,0.911,-0.235
1618,9.0,21.0,18.0,0.088,3.684,0.452,1.112,-0.235
1619,9.0,21.0,19.0,0.091,3.717,0.463,1.083,-0.235
1620,9.0,22.0,5.0,0.039,2.532,0.385,0.619,-0.28
1621,9.0,22.0,6.0,0.041,2.567,0.397,0.619,-0.223
1622,9.0,22.0,7.0,0.051,2.885,0.404,0.659,-0.223
1623,9.0,22.0,8.0,0.064,3.386,0.396,0.805,-0.233
1624,9.0,22.0,9.0,0.046,2.581,0.357,0.811,-0.193
1625,9.0,22.0,10.0,0.053,2.899,0.364,0.811,-0.198
1626,9.0,22.0,11.0,0.054,2.752,0.392,0.811,-0.198
1627,9.0,22.0,12.0,0.068,3.132,0.435,0.811,-0.198
1628,9.0,22.0,13.0,0.064,3.012,0.426,0.741,-0.198
1629,9.0,22.0,14.0,0.067,3.093,0.435,0.792,-0.22
1630,9.0,22.0,15.0,0.065,3.046,0.447,0.911,-0.235
1631,9.0,22.0,16.0,0.067,3.215,0.417,0.911,-0.235
1632,9.0,22.0,17.0,0.083,3.576,0.442,1.112,-0.235
1633,9.0,22.0,18.0,0.092,3.78,0.463,1.083,-0.235
1634,9.0,22.0,19.0,0.087,3.658,0.452,1.071,-0.235
1635,9.0,23.0,5.0,0.037,2.436,0.369,0.619,-0.28
1636,9.0,23.0,6.0,0.046,2.83,0.393,0.659,-0.223
1637,9.0,23.0,7.0,0.059,3.202,0.407,0.805,-0.237
1638,9.0,23.0,8.0,0.064,3.392,0.396,0.805,-0.233
1639,9.0,23.0,9.0,0.05,2.801,0.357,0.811,-0.186
1640,9.0,23.0,10.0,0.05,2.739,0.364,0.811,-0.198
1641,9.0,23.0,11.0,0.056,2.872,0.392,0.811,-0.198
1642,9.0,23.0,12.0,0.063,2.959,0.426,0.741,-0.198
1643,9.0,23.0,13.0,0.064,3.021,0.426,0.741,-0.198
1644,9.0,23.0,14.0,0.067,3.15,0.426,0.911,-0.22
1645,9.0,23.0,15.0,0.067,3.137,0.426,0.911,-0.235
1646,9.0,23.0,16.0,0.077,3.457,0.422,1.112,-0.235
1647,9.0,23.0,17.0,0.092,3.777,0.463,1.083,-0.235
1648,9.0,23.0,18.0,0.087,3.658,0.452,1.071,-0.235
1649,9.0,23.0,19.0,0.089,3.746,0.452,1.071,-0.225
1650,9.0,24.0,5.0,0.038,2.488,0.369,0.619,-0.28
1651,9.0,24.0,6.0,0.046,2.811,0.377,0.659,-0.223
1652,9.0,24.0,7.0,0.06,3.319,0.4,0.805,-0.237
1653,9.0,24.0,8.0,0.054,2.842,0.377,0.811,-0.233
1654,9.0,24.0,9.0,0.053,2.966,0.357,0.811,-0.186
1655,9.0,24.0,10.0,0.051,2.719,0.377,0.811,-0.198
1656,9.0,24.0,11.0,0.063,3.003,0.417,0.811,-0.198
1657,9.0,24.0,12.0,0.061,3.069,0.4,0.741,-0.198
1658,9.0,24.0,13.0,0.066,3.148,0.417,0.792,-0.22
1659,9.0,24.0,14.0,0.061,2.935,0.438,0.911,-0.235
1660,9.0,24.0,15.0,0.073,3.343,0.435,0.911,-0.235
1661,9.0,24.0,16.0,0.089,3.725,0.452,1.112,-0.235
1662,9.0,24.0,17.0,0.087,3.658,0.452,1.071,-0.235
1663,9.0,24.0,18.0,0.088,3.682,0.452,1.071,-0.225
1664,9.0,24.0,19.0,0.09,3.693,0.463,1.071,-0.225
1665,9.0,25.0,5.0,0.041,2.676,0.379,0.619,-0.28
1666,9.0,25.0,6.0,0.056,3.186,0.404,0.805,-0.223
1667,9.0,25.0,7.0,0.065,3.524,0.407,0.805,-0.237
1668,9.0,25.0,8.0,0.051,2.779,0.37,0.811,-0.186
1669,9.0,25.0,9.0,0.054,2.985,0.364,0.811,-0.198
1670,9.0,25.0,10.0,0.05,2.659,0.377,0.811,-0.198
1671,9.0,25.0,11.0,0.06,2.894,0.417,0.741,-0.198
1672,9.0,25.0,12.0,0.059,2.879,0.408,0.741,-0.219
1673,9.0,25.0,13.0,0.064,3.065,0.417,0.911,-0.235
1674,9.0,25.0,14.0,0.073,3.288,0.444,0.911,-0.235
1675,9.0,25.0,15.0,0.079,3.493,0.432,1.112,-0.235
1676,9.0,25.0,16.0,0.089,3.739,0.452,1.083,-0.235
1677,9.0,25.0,17.0,0.088,3.686,0.452,1.071,-0.235
1678,9.0,25.0,18.0,0.094,3.855,0.463,1.071,-0.225
1679,9.0,25.0,19.0,0.089,3.577,0.475,1.071,-0.225
1680,9.0,26.0,5.0,0.042,2.756,0.385,0.659,-0.28
1681,9.0,26.0,6.0,0.059,3.303,0.411,0.805,-0.223
1682,9.0,26.0,7.0,0.065,3.5,0.389,0.811,-0.237
1683,9.0,26.0,8.0,0.051,2.782,0.364,0.811,-0.186
1684,9.0,26.0,9.0,0.052,2.793,0.37,0.811,-0.198
1685,9.0,26.0,10.0,0.054,2.732,0.392,0.811,-0.198
1686,9.0,26.0,11.0,0.059,2.909,0.408,0.741,-0.202
1687,9.0,26.0,12.0,0.063,3.031,0.417,0.792,-0.198
1688,9.0,26.0,13.0,0.067,3.103,0.457,0.911,-0.235
1689,9.0,26.0,14.0,0.08,3.534,0.432,1.112,-0.235
1690,9.0,26.0,15.0,0.088,3.8,0.442,1.083,-0.235
1691,9.0,26.0,16.0,0.087,3.653,0.452,1.071,-0.235
1692,9.0,26.0,17.0,0.094,3.871,0.463,1.071,-0.225
1693,9.0,26.0,18.0,0.088,3.621,0.463,1.071,-0.225
1694,9.0,26.0,19.0,0.094,3.564,0.5,1.071,-0.225
1695,9.0,27.0,5.0,0.047,3.0,0.359,0.805,-0.223
1696,9.0,27.0,6.0,0.062,3.561,0.386,0.805,-0.223
1697,9.0,27.0,7.0,0.059,3.213,0.389,0.811,-0.233
1698,9.0,27.0,8.0,0.055,3.039,0.364,0.811,-0.186
1699,9.0,27.0,9.0,0.055,2.844,0.385,0.811,-0.198
1700,9.0,27.0,10.0,0.06,2.917,0.408,0.741,-0.202
1701,9.0,27.0,11.0,0.059,2.911,0.408,0.741,-0.219
1702,9.0,27.0,12.0,0.069,3.237,0.426,0.911,-0.198
1703,9.0,27.0,13.0,0.074,3.338,0.444,0.911,-0.235
1704,9.0,27.0,14.0,0.078,3.591,0.413,1.112,-0.235
1705,9.0,27.0,15.0,0.089,3.718,0.452,1.071,-0.235
1706,9.0,27.0,16.0,0.086,3.609,0.452,1.071,-0.225
1707,9.0,27.0,17.0,0.093,3.733,0.475,1.071,-0.225
1708,9.0,27.0,18.0,0.09,3.52,0.487,1.071,-0.225
1709,9.0,27.0,19.0,0.092,3.513,0.5,1.173,-0.225
1710,9.0,28.0,5.0,0.044,2.847,0.359,0.805,-0.229
1711,9.0,28.0,6.0,0.06,3.492,0.379,0.805,-0.237
1712,9.0,28.0,7.0,0.058,3.17,0.382,0.811,-0.235
1713,9.0,28.0,8.0,0.055,3.086,0.357,0.811,-0.186
1714,9.0,28.0,9.0,0.053,2.841,0.37,0.811,-0.225
1715,9.0,28.0,10.0,0.057,2.925,0.392,0.741,-0.202
1716,9.0,28.0,11.0,0.063,2.957,0.426,0.741,-0.198
1717,9.0,28.0,12.0,0.065,3.042,0.447,0.911,-0.235
1718,9.0,28.0,13.0,0.079,3.544,0.422,1.112,-0.235
1719,9.0,28.0,14.0,0.085,3.723,0.432,1.071,-0.235
1720,9.0,28.0,15.0,0.091,3.724,0.463,1.071,-0.235
1721,9.0,28.0,16.0,0.094,3.752,0.475,1.071,-0.225
1722,9.0,28.0,17.0,0.09,3.51,0.487,1.071,-0.225
1723,9.0,28.0,18.0,0.093,3.52,0.5,1.071,-0.225
1724,9.0,28.0,19.0,0.096,3.551,0.514,1.102,-0.215
1725,9.0,29.0,5.0,0.047,2.939,0.365,0.805,-0.229
1726,9.0,29.0,6.0,0.059,3.417,0.397,0.811,-0.237
1727,9.0,29.0,7.0,0.054,3.081,0.368,0.811,-0.212
1728,9.0,29.0,8.0,0.055,3.002,0.364,0.811,-0.212
1729,9.0,29.0,9.0,0.054,2.86,0.377,0.741,-0.202
1730,9.0,29.0,10.0,0.058,2.827,0.408,0.741,-0.219
1731,9.0,29.0,11.0,0.068,3.217,0.426,0.911,-0.198
1732,9.0,29.0,12.0,0.064,3.08,0.438,0.911,-0.235
1733,9.0,29.0,13.0,0.08,3.617,0.422,1.112,-0.235
1734,9.0,29.0,14.0,0.089,3.729,0.452,1.071,-0.235
1735,9.0,29.0,15.0,0.091,3.735,0.463,1.071,-0.225
1736,9.0,29.0,16.0,0.09,3.618,0.475,1.071,-0.225
1737,9.0,29.0,17.0,0.092,3.498,0.5,1.071,-0.225
1738,9.0,29.0,18.0,0.094,3.556,0.5,1.102,-0.225
1739,9.0,29.0,19.0,0.1,3.712,0.514,1.102,-0.215
1740,9.0,30.0,5.0,0.046,2.963,0.359,0.805,-0.223
1741,9.0,30.0,6.0,0.059,3.389,0.386,0.811,-0.237
1742,9.0,30.0,7.0,0.054,2.976,0.364,0.811,-0.212
1743,9.0,30.0,8.0,0.053,2.882,0.37,0.811,-0.212
1744,9.0,30.0,9.0,0.052,2.824,0.37,0.741,-0.219
1745,9.0,30.0,10.0,0.059,2.868,0.408,0.741,-0.219
1746,9.0,30.0,11.0,0.064,3.077,0.438,0.911,-0.198
1747,9.0,30.0,12.0,0.069,3.195,0.435,0.911,-0.235
1748,9.0,30.0,13.0,0.088,3.799,0.442,1.1,-0.235
1749,9.0,30.0,14.0,0.088,3.693,0.452,1.071,-0.235
1750,9.0,30.0,15.0,0.089,3.555,0.475,1.071,-0.225
1751,9.0,30.0,16.0,0.092,3.503,0.5,1.071,-0.225
1752,9.0,30.0,17.0,0.096,3.641,0.5,1.173,-0.225
1753,9.0,30.0,18.0,0.103,3.696,0.528,1.102,-0.215
1754,9.0,30.0,19.0,0.099,3.679,0.514,1.102,-0.215
1755,9.0,31.0,5.0,0.053,3.204,0.377,0.805,-0.223
1756,9.0,31.0,6.0,0.058,3.374,0.362,0.811,-0.229
1757,9.0,31.0,7.0,0.055,3.085,0.357,0.811,-0.212
1758,9.0,31.0,8.0,0.055,2.94,0.377,0.811,-0.229
1759,9.0,31.0,9.0,0.056,2.968,0.377,0.741,-0.219
1760,9.0,31.0,10.0,0.064,3.075,0.417,0.911,-0.219
1761,9.0,31.0,11.0,0.066,3.155,0.438,0.911,-0.198
1762,9.0,31.0,12.0,0.079,3.558,0.422,1.1,-0.235
1763,9.0,31.0,13.0,0.088,3.772,0.442,1.071,-0.235
1764,9.0,31.0,14.0,0.087,3.646,0.452,1.071,-0.235
1765,9.0,31.0,15.0,0.087,3.474,0.475,1.071,-0.225
1766,9.0,31.0,16.0,0.09,3.419,0.5,1.071,-0.225
1767,9.0,31.0,17.0,0.095,3.603,0.5,1.102,-0.225
1768,9.0,31.0,18.0,0.099,3.661,0.514,1.102,-0.215
1769,9.0,31.0,19.0,0.105,3.79,0.528,1.073,-0.215
1770,9.0,32.0,5.0,0.056,3.381,0.367,0.805,-0.223
1771,9.0,32.0,6.0,0.055,3.274,0.356,0.811,-0.229
1772,9.0,32.0,7.0,0.052,2.971,0.351,0.811,-0.229
1773,9.0,32.0,8.0,0.051,2.787,0.364,0.741,-0.219
1774,9.0,32.0,9.0,0.058,2.982,0.392,0.741,-0.219
1775,9.0,32.0,10.0,0.067,3.234,0.417,0.911,-0.198
1776,9.0,32.0,11.0,0.069,3.238,0.447,0.911,-0.198
1777,9.0,32.0,12.0,0.088,3.856,0.432,1.1,-0.235
1778,9.0,32.0,13.0,0.083,3.554,0.442,1.071,-0.235
1779,9.0,32.0,14.0,0.083,3.471,0.452,1.071,-0.225
1780,9.0,32.0,15.0,0.092,3.504,0.5,1.071,-0.225
1781,9.0,32.0,16.0,0.094,3.576,0.5,1.173,-0.225
1782,9.0,32.0,17.0,0.101,3.648,0.528,1.102,-0.215
1783,9.0,32.0,18.0,0.099,3.673,0.514,1.073,-0.215
1784,9.0,32.0,19.0,0.11,3.948,0.528,1.073,-0.215
1785,9.0,33.0,5.0,0.053,3.206,0.367,0.811,-0.223
1786,9.0,33.0,6.0,0.057,3.28,0.362,0.811,-0.229
1787,9.0,33.0,7.0,0.05,2.823,0.357,0.811,-0.229
1788,9.0,33.0,8.0,0.051,2.804,0.364,0.741,-0.219
1789,9.0,33.0,9.0,0.061,3.053,0.4,0.741,-0.219
1790,9.0,33.0,10.0,0.068,3.246,0.438,0.911,-0.198
1791,9.0,33.0,11.0,0.069,3.156,0.457,0.895,-0.198
1792,9.0,33.0,12.0,0.083,3.634,0.432,1.1,-0.235
1793,9.0,33.0,13.0,0.085,3.567,0.452,1.071,-0.235
1794,9.0,33.0,14.0,0.083,3.402,0.463,1.071,-0.225
1795,9.0,33.0,15.0,0.091,3.464,0.5,1.071,-0.225
1796,9.0,33.0,16.0,0.095,3.532,0.514,1.102,-0.225
1797,9.0,33.0,17.0,0.101,3.755,0.514,1.102,-0.215
1798,9.0,33.0,18.0,0.106,3.807,0.528,1.073,-0.215
1799,9.0,33.0,19.0,0.11,4.068,0.514,1.073,-0.215
1800,9.0,34.0,5.0,0.054,3.263,0.367,0.811,-0.223
1801,9.0,34.0,6.0,0.055,3.204,0.362,0.811,-0.229
1802,9.0,34.0,7.0,0.058,3.185,0.364,0.811,-0.229
1803,9.0,34.0,8.0,0.047,2.617,0.357,0.741,-0.219
1804,9.0,34.0,9.0,0.063,3.162,0.4,0.911,-0.219
1805,9.0,34.0,10.0,0.07,3.337,0.438,0.911,-0.198
1806,9.0,34.0,11.0,0.077,3.467,0.422,1.1,-0.198
1807,9.0,34.0,12.0,0.082,3.59,0.432,1.071,-0.235
1808,9.0,34.0,13.0,0.082,3.439,0.452,1.071,-0.235
1809,9.0,34.0,14.0,0.087,3.492,0.475,1.071,-0.225
1810,9.0,34.0,15.0,0.096,3.566,0.514,1.071,-0.225
1811,9.0,34.0,16.0,0.101,3.623,0.528,1.102,-0.225
1812,9.0,34.0,17.0,0.1,3.686,0.514,1.073,-0.215
1813,9.0,34.0,18.0,0.111,3.999,0.528,1.073,-0.215
1814,9.0,34.0,19.0,0.111,3.999,0.528,0.925,-0.252
1815,9.0,35.0,5.0,0.054,3.291,0.377,0.811,-0.237
1816,9.0,35.0,6.0,0.055,3.178,0.362,0.811,-0.229
1817,9.0,35.0,7.0,0.058,3.136,0.37,0.741,-0.229
1818,9.0,35.0,8.0,0.048,2.638,0.364,0.741,-0.219
1819,9.0,35.0,9.0,0.064,3.222,0.4,0.911,-0.219
1820,9.0,35.0,10.0,0.071,3.357,0.447,0.911,-0.198
1821,9.0,35.0,11.0,0.08,3.536,0.432,1.1,-0.198
1822,9.0,35.0,12.0,0.083,3.653,0.432,1.071,-0.235
1823,9.0,35.0,13.0,0.083,3.481,0.452,1.071,-0.225
1824,9.0,35.0,14.0,0.091,3.565,0.487,1.071,-0.225
1825,9.0,35.0,15.0,0.097,3.597,0.514,1.102,-0.225
1826,9.0,35.0,16.0,0.1,3.708,0.514,1.102,-0.215
1827,9.0,35.0,17.0,0.101,3.745,0.514,1.073,-0.215
1828,9.0,35.0,18.0,0.111,4.0,0.528,1.073,-0.215
1829,9.0,35.0,19.0,0.121,4.352,0.528,0.925,-0.252
1830,9.0,36.0,5.0,0.052,3.22,0.371,0.811,-0.229
1831,9.0,36.0,6.0,0.059,3.433,0.362,0.811,-0.229
1832,9.0,36.0,7.0,0.06,3.203,0.377,0.741,-0.229
1833,9.0,36.0,8.0,0.047,2.611,0.364,0.741,-0.219
1834,9.0,36.0,9.0,0.068,3.321,0.429,0.911,-0.219
1835,9.0,36.0,10.0,0.069,3.232,0.447,0.895,-0.198
1836,9.0,36.0,11.0,0.09,3.86,0.442,1.1,-0.198
1837,9.0,36.0,12.0,0.081,3.553,0.432,1.071,-0.235
1838,9.0,36.0,13.0,0.089,3.635,0.463,1.071,-0.225
1839,9.0,36.0,14.0,0.093,3.525,0.5,1.071,-0.225
1840,9.0,36.0,15.0,0.101,3.641,0.528,1.102,-0.225
1841,9.0,36.0,16.0,0.101,3.753,0.514,1.073,-0.215
